date,population,state,active,date_us,attribute,value
4/12/2020 0:00,8117976,New South Wales,1747,2020-12-04,vaccines_2,0
4/12/2020 0:00,25459470,NA,1792,2020-12-04,vaccines_1,0
4/12/2020 0:00,25459470,NA,1792,2020-12-04,vaccines_2,0
3/12/2020 0:00,6629870,Victoria,0,2020-12-03,vaccines_1,0
3/12/2020 0:00,6629870,Victoria,0,2020-12-03,vaccines_2,0
3/12/2020 0:00,535500,Tasmania,0,2020-12-03,vaccines_1,0
3/12/2020 0:00,535500,Tasmania,0,2020-12-03,vaccines_2,0
3/12/2020 0:00,428060,Australian Capital Territory,2,2020-12-03,vaccines_1,0
3/12/2020 0:00,428060,Australian Capital Territory,2,2020-12-03,vaccines_2,0
3/12/2020 0:00,1756494,South Australia,9,2020-12-03,vaccines_1,0
3/12/2020 0:00,1756494,South Australia,9,2020-12-03,vaccines_2,0
3/12/2020 0:00,245562,Northern Territory,13,2020-12-03,vaccines_1,0
3/12/2020 0:00,245562,Northern Territory,13,2020-12-03,vaccines_2,0
3/12/2020 0:00,5115451,Queensland,13,2020-12-03,vaccines_1,0
3/12/2020 0:00,5115451,Queensland,13,2020-12-03,vaccines_2,0
3/12/2020 0:00,2630557,Western Australia,16,2020-12-03,vaccines_1,0
3/12/2020 0:00,2630557,Western Australia,16,2020-12-03,vaccines_2,0
3/12/2020 0:00,8117976,New South Wales,1742,2020-12-03,vaccines_1,0
3/12/2020 0:00,8117976,New South Wales,1742,2020-12-03,vaccines_2,0
3/12/2020 0:00,25459470,NA,1792,2020-12-03,vaccines_1,0
3/12/2020 0:00,25459470,NA,1792,2020-12-03,vaccines_2,0
2/12/2020 0:00,6629870,Victoria,0,2020-12-02,vaccines_1,0
2/12/2020 0:00,6629870,Victoria,0,2020-12-02,vaccines_2,0
2/12/2020 0:00,535500,Tasmania,0,2020-12-02,vaccines_1,0
2/12/2020 0:00,535500,Tasmania,0,2020-12-02,vaccines_2,0
2/12/2020 0:00,428060,Australian Capital Territory,2,2020-12-02,vaccines_1,0
2/12/2020 0:00,428060,Australian Capital Territory,2,2020-12-02,vaccines_2,0
2/12/2020 0:00,245562,Northern Territory,7,2020-12-02,vaccines_1,0
2/12/2020 0:00,245562,Northern Territory,7,2020-12-02,vaccines_2,0
2/12/2020 0:00,1756494,South Australia,10,2020-12-02,vaccines_1,0
2/12/2020 0:00,1756494,South Australia,10,2020-12-02,vaccines_2,0
2/12/2020 0:00,5115451,Queensland,13,2020-12-02,vaccines_1,0
2/12/2020 0:00,5115451,Queensland,13,2020-12-02,vaccines_2,0
2/12/2020 0:00,2630557,Western Australia,19,2020-12-02,vaccines_1,0
2/12/2020 0:00,2630557,Western Australia,19,2020-12-02,vaccines_2,0
2/12/2020 0:00,8117976,New South Wales,1732,2020-12-02,vaccines_1,0
2/12/2020 0:00,8117976,New South Wales,1732,2020-12-02,vaccines_2,0
2/12/2020 0:00,25459470,NA,1780,2020-12-02,vaccines_1,0
2/12/2020 0:00,25459470,NA,1780,2020-12-02,vaccines_2,0
1/12/2020 0:00,6629870,Victoria,0,2020-12-01,vaccines_1,0
1/12/2020 0:00,6629870,Victoria,0,2020-12-01,vaccines_2,0
1/12/2020 0:00,535500,Tasmania,0,2020-12-01,vaccines_1,0
1/12/2020 0:00,535500,Tasmania,0,2020-12-01,vaccines_2,0
1/12/2020 0:00,428060,Australian Capital Territory,2,2020-12-01,vaccines_1,0
1/12/2020 0:00,428060,Australian Capital Territory,2,2020-12-01,vaccines_2,0
1/12/2020 0:00,245562,Northern Territory,7,2020-12-01,vaccines_1,0
1/12/2020 0:00,245562,Northern Territory,7,2020-12-01,vaccines_2,0
1/12/2020 0:00,1756494,South Australia,11,2020-12-01,vaccines_1,0
1/12/2020 0:00,1756494,South Australia,11,2020-12-01,vaccines_2,0
1/12/2020 0:00,5115451,Queensland,12,2020-12-01,vaccines_1,0
1/12/2020 0:00,5115451,Queensland,12,2020-12-01,vaccines_2,0
1/12/2020 0:00,2630557,Western Australia,23,2020-12-01,vaccines_1,0
1/12/2020 0:00,2630557,Western Australia,23,2020-12-01,vaccines_2,0
1/12/2020 0:00,8117976,New South Wales,1726,2020-12-01,vaccines_1,0
1/12/2020 0:00,8117976,New South Wales,1726,2020-12-01,vaccines_2,0
1/12/2020 0:00,25459470,NA,1778,2020-12-01,vaccines_1,0
1/12/2020 0:00,25459470,NA,1778,2020-12-01,vaccines_2,0
30/11/2020 0:00,6629870,Victoria,0,2020-11-30,vaccines_1,0
30/11/2020 0:00,6629870,Victoria,0,2020-11-30,vaccines_2,0
30/11/2020 0:00,535500,Tasmania,0,2020-11-30,vaccines_1,0
30/11/2020 0:00,535500,Tasmania,0,2020-11-30,vaccines_2,0
30/11/2020 0:00,428060,Australian Capital Territory,2,2020-11-30,vaccines_1,0
30/11/2020 0:00,428060,Australian Capital Territory,2,2020-11-30,vaccines_2,0
30/11/2020 0:00,245562,Northern Territory,11,2020-11-30,vaccines_1,0
30/11/2020 0:00,245562,Northern Territory,11,2020-11-30,vaccines_2,0
30/11/2020 0:00,5115451,Queensland,12,2020-11-30,vaccines_1,0
30/11/2020 0:00,5115451,Queensland,12,2020-11-30,vaccines_2,0
30/11/2020 0:00,1756494,South Australia,14,2020-11-30,vaccines_1,0
30/11/2020 0:00,1756494,South Australia,14,2020-11-30,vaccines_2,0
30/11/2020 0:00,2630557,Western Australia,21,2020-11-30,vaccines_1,0
30/11/2020 0:00,2630557,Western Australia,21,2020-11-30,vaccines_2,0
30/11/2020 0:00,8117976,New South Wales,1721,2020-11-30,vaccines_1,0
30/11/2020 0:00,8117976,New South Wales,1721,2020-11-30,vaccines_2,0
30/11/2020 0:00,25459470,NA,1778,2020-11-30,vaccines_1,0
30/11/2020 0:00,25459470,NA,1778,2020-11-30,vaccines_2,0
29/11/2020 0:00,6629870,Victoria,0,2020-11-29,vaccines_1,0
29/11/2020 0:00,6629870,Victoria,0,2020-11-29,vaccines_2,0
29/11/2020 0:00,535500,Tasmania,0,2020-11-29,vaccines_1,0
29/11/2020 0:00,535500,Tasmania,0,2020-11-29,vaccines_2,0
29/11/2020 0:00,428060,Australian Capital Territory,2,2020-11-29,vaccines_1,0
29/11/2020 0:00,428060,Australian Capital Territory,2,2020-11-29,vaccines_2,0
29/11/2020 0:00,245562,Northern Territory,11,2020-11-29,vaccines_1,0
29/11/2020 0:00,245562,Northern Territory,11,2020-11-29,vaccines_2,0
29/11/2020 0:00,5115451,Queensland,14,2020-11-29,vaccines_1,0
29/11/2020 0:00,5115451,Queensland,14,2020-11-29,vaccines_2,0
29/11/2020 0:00,1756494,South Australia,17,2020-11-29,vaccines_1,0
29/11/2020 0:00,1756494,South Australia,17,2020-11-29,vaccines_2,0
29/11/2020 0:00,2630557,Western Australia,24,2020-11-29,vaccines_1,0
29/11/2020 0:00,2630557,Western Australia,24,2020-11-29,vaccines_2,0
29/11/2020 0:00,8117976,New South Wales,1712,2020-11-29,vaccines_1,0
29/11/2020 0:00,8117976,New South Wales,1712,2020-11-29,vaccines_2,0
29/11/2020 0:00,25459470,NA,1777,2020-11-29,vaccines_1,0
29/11/2020 0:00,25459470,NA,1777,2020-11-29,vaccines_2,0
28/11/2020 0:00,6629870,Victoria,0,2020-11-28,vaccines_1,0
28/11/2020 0:00,6629870,Victoria,0,2020-11-28,vaccines_2,0
28/11/2020 0:00,535500,Tasmania,0,2020-11-28,vaccines_1,0
28/11/2020 0:00,535500,Tasmania,0,2020-11-28,vaccines_2,0
28/11/2020 0:00,428060,Australian Capital Territory,2,2020-11-28,vaccines_1,0
28/11/2020 0:00,428060,Australian Capital Territory,2,2020-11-28,vaccines_2,0
28/11/2020 0:00,245562,Northern Territory,11,2020-11-28,vaccines_1,0
28/11/2020 0:00,245562,Northern Territory,11,2020-11-28,vaccines_2,0
28/11/2020 0:00,5115451,Queensland,13,2020-11-28,vaccines_1,0
28/11/2020 0:00,5115451,Queensland,13,2020-11-28,vaccines_2,0
28/11/2020 0:00,1756494,South Australia,19,2020-11-28,vaccines_1,0
28/11/2020 0:00,1756494,South Australia,19,2020-11-28,vaccines_2,0
28/11/2020 0:00,2630557,Western Australia,24,2020-11-28,vaccines_1,0
28/11/2020 0:00,2630557,Western Australia,24,2020-11-28,vaccines_2,0
28/11/2020 0:00,8117976,New South Wales,1708,2020-11-28,vaccines_1,0
28/11/2020 0:00,8117976,New South Wales,1708,2020-11-28,vaccines_2,0
28/11/2020 0:00,25459470,NA,1774,2020-11-28,vaccines_1,0
28/11/2020 0:00,25459470,NA,1774,2020-11-28,vaccines_2,0
27/11/2020 0:00,6629870,Victoria,0,2020-11-27,vaccines_1,0
27/11/2020 0:00,6629870,Victoria,0,2020-11-27,vaccines_2,0
27/11/2020 0:00,535500,Tasmania,0,2020-11-27,vaccines_1,0
27/11/2020 0:00,535500,Tasmania,0,2020-11-27,vaccines_2,0
27/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-27,vaccines_1,0
27/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-27,vaccines_2,0
27/11/2020 0:00,245562,Northern Territory,11,2020-11-27,vaccines_1,0
27/11/2020 0:00,245562,Northern Territory,11,2020-11-27,vaccines_2,0
27/11/2020 0:00,5115451,Queensland,14,2020-11-27,vaccines_1,0
27/11/2020 0:00,5115451,Queensland,14,2020-11-27,vaccines_2,0
27/11/2020 0:00,1756494,South Australia,24,2020-11-27,vaccines_1,0
27/11/2020 0:00,1756494,South Australia,24,2020-11-27,vaccines_2,0
27/11/2020 0:00,2630557,Western Australia,30,2020-11-27,vaccines_1,0
27/11/2020 0:00,2630557,Western Australia,30,2020-11-27,vaccines_2,0
27/11/2020 0:00,8117976,New South Wales,1700,2020-11-27,vaccines_1,0
27/11/2020 0:00,8117976,New South Wales,1700,2020-11-27,vaccines_2,0
27/11/2020 0:00,25459470,NA,1777,2020-11-27,vaccines_1,0
27/11/2020 0:00,25459470,NA,1777,2020-11-27,vaccines_2,0
26/11/2020 0:00,6629870,Victoria,0,2020-11-26,vaccines_1,0
26/11/2020 0:00,6629870,Victoria,0,2020-11-26,vaccines_2,0
26/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-26,vaccines_1,0
26/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-26,vaccines_2,0
26/11/2020 0:00,535500,Tasmania,0,2020-11-26,vaccines_1,0
26/11/2020 0:00,535500,Tasmania,0,2020-11-26,vaccines_2,0
26/11/2020 0:00,245562,Northern Territory,8,2020-11-26,vaccines_1,0
26/11/2020 0:00,245562,Northern Territory,8,2020-11-26,vaccines_2,0
26/11/2020 0:00,5115451,Queensland,14,2020-11-26,vaccines_1,0
26/11/2020 0:00,5115451,Queensland,14,2020-11-26,vaccines_2,0
26/11/2020 0:00,2630557,Western Australia,32,2020-11-26,vaccines_1,0
26/11/2020 0:00,2630557,Western Australia,32,2020-11-26,vaccines_2,0
26/11/2020 0:00,1756494,South Australia,36,2020-11-26,vaccines_1,0
26/11/2020 0:00,1756494,South Australia,36,2020-11-26,vaccines_2,0
26/11/2020 0:00,8117976,New South Wales,1696,2020-11-26,vaccines_1,0
26/11/2020 0:00,8117976,New South Wales,1696,2020-11-26,vaccines_2,0
26/11/2020 0:00,25459470,NA,1783,2020-11-26,vaccines_1,0
26/11/2020 0:00,25459470,NA,1783,2020-11-26,vaccines_2,0
25/11/2020 0:00,6629870,Victoria,0,2020-11-25,vaccines_1,0
25/11/2020 0:00,6629870,Victoria,0,2020-11-25,vaccines_2,0
25/11/2020 0:00,535500,Tasmania,0,2020-11-25,vaccines_1,0
25/11/2020 0:00,535500,Tasmania,0,2020-11-25,vaccines_2,0
25/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-25,vaccines_1,0
25/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-25,vaccines_2,0
25/11/2020 0:00,245562,Northern Territory,8,2020-11-25,vaccines_1,0
25/11/2020 0:00,245562,Northern Territory,8,2020-11-25,vaccines_2,0
25/11/2020 0:00,5115451,Queensland,14,2020-11-25,vaccines_1,0
25/11/2020 0:00,5115451,Queensland,14,2020-11-25,vaccines_2,0
25/11/2020 0:00,2630557,Western Australia,27,2020-11-25,vaccines_1,0
25/11/2020 0:00,2630557,Western Australia,27,2020-11-25,vaccines_2,0
25/11/2020 0:00,1756494,South Australia,39,2020-11-25,vaccines_1,0
25/11/2020 0:00,1756494,South Australia,39,2020-11-25,vaccines_2,0
25/11/2020 0:00,8117976,New South Wales,1696,2020-11-25,vaccines_1,0
25/11/2020 0:00,8117976,New South Wales,1696,2020-11-25,vaccines_2,0
25/11/2020 0:00,25459470,NA,1782,2020-11-25,vaccines_1,0
25/11/2020 0:00,25459470,NA,1782,2020-11-25,vaccines_2,0
24/11/2020 0:00,6629870,Victoria,0,2020-11-24,vaccines_1,0
24/11/2020 0:00,6629870,Victoria,0,2020-11-24,vaccines_2,0
24/11/2020 0:00,535500,Tasmania,0,2020-11-24,vaccines_1,0
24/11/2020 0:00,535500,Tasmania,0,2020-11-24,vaccines_2,0
24/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-24,vaccines_1,0
24/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-24,vaccines_2,0
24/11/2020 0:00,245562,Northern Territory,6,2020-11-24,vaccines_1,0
24/11/2020 0:00,245562,Northern Territory,6,2020-11-24,vaccines_2,0
24/11/2020 0:00,5115451,Queensland,19,2020-11-24,vaccines_1,0
24/11/2020 0:00,5115451,Queensland,19,2020-11-24,vaccines_2,0
24/11/2020 0:00,2630557,Western Australia,25,2020-11-24,vaccines_1,0
24/11/2020 0:00,2630557,Western Australia,25,2020-11-24,vaccines_2,0
24/11/2020 0:00,1756494,South Australia,40,2020-11-24,vaccines_1,0
24/11/2020 0:00,1756494,South Australia,40,2020-11-24,vaccines_2,0
24/11/2020 0:00,8117976,New South Wales,1692,2020-11-24,vaccines_1,0
24/11/2020 0:00,8117976,New South Wales,1692,2020-11-24,vaccines_2,0
24/11/2020 0:00,25459470,NA,1780,2020-11-24,vaccines_1,0
24/11/2020 0:00,25459470,NA,1780,2020-11-24,vaccines_2,0
23/11/2020 0:00,6629870,Victoria,0,2020-11-23,vaccines_1,0
23/11/2020 0:00,6629870,Victoria,0,2020-11-23,vaccines_2,0
23/11/2020 0:00,535500,Tasmania,0,2020-11-23,vaccines_1,0
23/11/2020 0:00,535500,Tasmania,0,2020-11-23,vaccines_2,0
23/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-23,vaccines_1,0
23/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-23,vaccines_2,0
23/11/2020 0:00,245562,Northern Territory,6,2020-11-23,vaccines_1,0
23/11/2020 0:00,245562,Northern Territory,6,2020-11-23,vaccines_2,0
23/11/2020 0:00,5115451,Queensland,18,2020-11-23,vaccines_1,0
23/11/2020 0:00,5115451,Queensland,18,2020-11-23,vaccines_2,0
23/11/2020 0:00,2630557,Western Australia,21,2020-11-23,vaccines_1,0
23/11/2020 0:00,2630557,Western Australia,21,2020-11-23,vaccines_2,0
23/11/2020 0:00,1756494,South Australia,38,2020-11-23,vaccines_1,0
23/11/2020 0:00,1756494,South Australia,38,2020-11-23,vaccines_2,0
23/11/2020 0:00,8117976,New South Wales,1686,2020-11-23,vaccines_1,0
23/11/2020 0:00,8117976,New South Wales,1686,2020-11-23,vaccines_2,0
23/11/2020 0:00,25459470,NA,1768,2020-11-23,vaccines_1,0
23/11/2020 0:00,25459470,NA,1768,2020-11-23,vaccines_2,0
22/11/2020 0:00,6629870,Victoria,0,2020-11-22,vaccines_1,0
22/11/2020 0:00,6629870,Victoria,0,2020-11-22,vaccines_2,0
22/11/2020 0:00,535500,Tasmania,0,2020-11-22,vaccines_1,0
22/11/2020 0:00,535500,Tasmania,0,2020-11-22,vaccines_2,0
22/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-22,vaccines_1,0
22/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-22,vaccines_2,0
22/11/2020 0:00,245562,Northern Territory,6,2020-11-22,vaccines_1,0
22/11/2020 0:00,245562,Northern Territory,6,2020-11-22,vaccines_2,0
22/11/2020 0:00,5115451,Queensland,16,2020-11-22,vaccines_1,0
22/11/2020 0:00,5115451,Queensland,16,2020-11-22,vaccines_2,0
22/11/2020 0:00,2630557,Western Australia,18,2020-11-22,vaccines_1,0
22/11/2020 0:00,2630557,Western Australia,18,2020-11-22,vaccines_2,0
22/11/2020 0:00,1756494,South Australia,37,2020-11-22,vaccines_1,0
22/11/2020 0:00,1756494,South Australia,37,2020-11-22,vaccines_2,0
22/11/2020 0:00,8117976,New South Wales,1682,2020-11-22,vaccines_1,0
22/11/2020 0:00,8117976,New South Wales,1682,2020-11-22,vaccines_2,0
22/11/2020 0:00,25459470,NA,1758,2020-11-22,vaccines_1,0
22/11/2020 0:00,25459470,NA,1758,2020-11-22,vaccines_2,0
21/11/2020 0:00,6629870,Victoria,0,2020-11-21,vaccines_1,0
21/11/2020 0:00,6629870,Victoria,0,2020-11-21,vaccines_2,0
21/11/2020 0:00,535500,Tasmania,0,2020-11-21,vaccines_1,0
21/11/2020 0:00,535500,Tasmania,0,2020-11-21,vaccines_2,0
21/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-21,vaccines_1,0
21/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-21,vaccines_2,0
21/11/2020 0:00,245562,Northern Territory,7,2020-11-21,vaccines_1,0
21/11/2020 0:00,245562,Northern Territory,7,2020-11-21,vaccines_2,0
21/11/2020 0:00,5115451,Queensland,15,2020-11-21,vaccines_1,0
21/11/2020 0:00,5115451,Queensland,15,2020-11-21,vaccines_2,0
21/11/2020 0:00,2630557,Western Australia,16,2020-11-21,vaccines_1,0
21/11/2020 0:00,2630557,Western Australia,16,2020-11-21,vaccines_2,0
21/11/2020 0:00,1756494,South Australia,37,2020-11-21,vaccines_1,0
21/11/2020 0:00,1756494,South Australia,37,2020-11-21,vaccines_2,0
21/11/2020 0:00,8117976,New South Wales,1671,2020-11-21,vaccines_1,0
21/11/2020 0:00,8117976,New South Wales,1671,2020-11-21,vaccines_2,0
21/11/2020 0:00,25459470,NA,1745,2020-11-21,vaccines_1,0
21/11/2020 0:00,25459470,NA,1745,2020-11-21,vaccines_2,0
20/11/2020 0:00,6629870,Victoria,0,2020-11-20,vaccines_1,0
20/11/2020 0:00,6629870,Victoria,0,2020-11-20,vaccines_2,0
20/11/2020 0:00,535500,Tasmania,0,2020-11-20,vaccines_1,0
20/11/2020 0:00,535500,Tasmania,0,2020-11-20,vaccines_2,0
20/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-20,vaccines_1,0
20/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-20,vaccines_2,0
20/11/2020 0:00,245562,Northern Territory,7,2020-11-20,vaccines_1,0
20/11/2020 0:00,245562,Northern Territory,7,2020-11-20,vaccines_2,0
20/11/2020 0:00,5115451,Queensland,13,2020-11-20,vaccines_1,0
20/11/2020 0:00,5115451,Queensland,13,2020-11-20,vaccines_2,0
20/11/2020 0:00,2630557,Western Australia,20,2020-11-20,vaccines_1,0
20/11/2020 0:00,2630557,Western Australia,20,2020-11-20,vaccines_2,0
20/11/2020 0:00,1756494,South Australia,37,2020-11-20,vaccines_1,0
20/11/2020 0:00,1756494,South Australia,37,2020-11-20,vaccines_2,0
20/11/2020 0:00,8117976,New South Wales,1661,2020-11-20,vaccines_1,0
20/11/2020 0:00,8117976,New South Wales,1661,2020-11-20,vaccines_2,0
20/11/2020 0:00,25459470,NA,1738,2020-11-20,vaccines_1,0
20/11/2020 0:00,25459470,NA,1738,2020-11-20,vaccines_2,0
19/11/2020 0:00,535500,Tasmania,0,2020-11-19,vaccines_1,0
19/11/2020 0:00,535500,Tasmania,0,2020-11-19,vaccines_2,0
19/11/2020 0:00,6629870,Victoria,0,2020-11-19,vaccines_1,0
19/11/2020 0:00,6629870,Victoria,0,2020-11-19,vaccines_2,0
19/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-19,vaccines_1,0
19/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-19,vaccines_2,0
19/11/2020 0:00,245562,Northern Territory,7,2020-11-19,vaccines_1,0
19/11/2020 0:00,245562,Northern Territory,7,2020-11-19,vaccines_2,0
19/11/2020 0:00,5115451,Queensland,13,2020-11-19,vaccines_1,0
19/11/2020 0:00,5115451,Queensland,13,2020-11-19,vaccines_2,0
19/11/2020 0:00,2630557,Western Australia,18,2020-11-19,vaccines_1,0
19/11/2020 0:00,2630557,Western Australia,18,2020-11-19,vaccines_2,0
19/11/2020 0:00,1756494,South Australia,34,2020-11-19,vaccines_1,0
19/11/2020 0:00,1756494,South Australia,34,2020-11-19,vaccines_2,0
19/11/2020 0:00,8117976,New South Wales,1658,2020-11-19,vaccines_1,0
19/11/2020 0:00,8117976,New South Wales,1658,2020-11-19,vaccines_2,0
19/11/2020 0:00,25459470,NA,1731,2020-11-19,vaccines_1,0
19/11/2020 0:00,25459470,NA,1731,2020-11-19,vaccines_2,0
18/11/2020 0:00,535500,Tasmania,0,2020-11-18,vaccines_1,0
18/11/2020 0:00,535500,Tasmania,0,2020-11-18,vaccines_2,0
18/11/2020 0:00,6629870,Victoria,0,2020-11-18,vaccines_1,0
18/11/2020 0:00,6629870,Victoria,0,2020-11-18,vaccines_2,0
18/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-18,vaccines_1,0
18/11/2020 0:00,428060,Australian Capital Territory,1,2020-11-18,vaccines_2,0
18/11/2020 0:00,245562,Northern Territory,8,2020-11-18,vaccines_1,0
18/11/2020 0:00,245562,Northern Territory,8,2020-11-18,vaccines_2,0
18/11/2020 0:00,5115451,Queensland,10,2020-11-18,vaccines_1,0
18/11/2020 0:00,5115451,Queensland,10,2020-11-18,vaccines_2,0
18/11/2020 0:00,2630557,Western Australia,18,2020-11-18,vaccines_1,0
18/11/2020 0:00,2630557,Western Australia,18,2020-11-18,vaccines_2,0
18/11/2020 0:00,1756494,South Australia,35,2020-11-18,vaccines_1,0
18/11/2020 0:00,1756494,South Australia,35,2020-11-18,vaccines_2,0
18/11/2020 0:00,8117976,New South Wales,1653,2020-11-18,vaccines_1,0
18/11/2020 0:00,8117976,New South Wales,1653,2020-11-18,vaccines_2,0
18/11/2020 0:00,25459470,NA,1725,2020-11-18,vaccines_1,0
18/11/2020 0:00,25459470,NA,1725,2020-11-18,vaccines_2,0
17/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-17,vaccines_1,0
17/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-17,vaccines_2,0
17/11/2020 0:00,535500,Tasmania,0,2020-11-17,vaccines_1,0
17/11/2020 0:00,535500,Tasmania,0,2020-11-17,vaccines_2,0
17/11/2020 0:00,6629870,Victoria,0,2020-11-17,vaccines_1,0
17/11/2020 0:00,6629870,Victoria,0,2020-11-17,vaccines_2,0
17/11/2020 0:00,245562,Northern Territory,8,2020-11-17,vaccines_1,0
17/11/2020 0:00,245562,Northern Territory,8,2020-11-17,vaccines_2,0
17/11/2020 0:00,5115451,Queensland,9,2020-11-17,vaccines_1,0
17/11/2020 0:00,5115451,Queensland,9,2020-11-17,vaccines_2,0
17/11/2020 0:00,2630557,Western Australia,12,2020-11-17,vaccines_1,0
17/11/2020 0:00,2630557,Western Australia,12,2020-11-17,vaccines_2,0
17/11/2020 0:00,1756494,South Australia,34,2020-11-17,vaccines_1,0
17/11/2020 0:00,1756494,South Australia,34,2020-11-17,vaccines_2,0
17/11/2020 0:00,8117976,New South Wales,1646,2020-11-17,vaccines_1,0
17/11/2020 0:00,8117976,New South Wales,1646,2020-11-17,vaccines_2,0
17/11/2020 0:00,25459470,NA,1709,2020-11-17,vaccines_1,0
17/11/2020 0:00,25459470,NA,1709,2020-11-17,vaccines_2,0
16/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-16,vaccines_1,0
16/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-16,vaccines_2,0
16/11/2020 0:00,535500,Tasmania,0,2020-11-16,vaccines_1,0
16/11/2020 0:00,535500,Tasmania,0,2020-11-16,vaccines_2,0
16/11/2020 0:00,6629870,Victoria,0,2020-11-16,vaccines_1,0
16/11/2020 0:00,6629870,Victoria,0,2020-11-16,vaccines_2,0
16/11/2020 0:00,245562,Northern Territory,8,2020-11-16,vaccines_1,0
16/11/2020 0:00,245562,Northern Territory,8,2020-11-16,vaccines_2,0
16/11/2020 0:00,5115451,Queensland,8,2020-11-16,vaccines_1,0
16/11/2020 0:00,5115451,Queensland,8,2020-11-16,vaccines_2,0
16/11/2020 0:00,2630557,Western Australia,13,2020-11-16,vaccines_1,0
16/11/2020 0:00,2630557,Western Australia,13,2020-11-16,vaccines_2,0
16/11/2020 0:00,1756494,South Australia,34,2020-11-16,vaccines_1,0
16/11/2020 0:00,1756494,South Australia,34,2020-11-16,vaccines_2,0
16/11/2020 0:00,8117976,New South Wales,1642,2020-11-16,vaccines_1,0
16/11/2020 0:00,8117976,New South Wales,1642,2020-11-16,vaccines_2,0
16/11/2020 0:00,25459470,NA,1705,2020-11-16,vaccines_1,0
16/11/2020 0:00,25459470,NA,1705,2020-11-16,vaccines_2,0
15/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-15,vaccines_1,0
15/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-15,vaccines_2,0
15/11/2020 0:00,535500,Tasmania,0,2020-11-15,vaccines_1,0
15/11/2020 0:00,535500,Tasmania,0,2020-11-15,vaccines_2,0
15/11/2020 0:00,6629870,Victoria,0,2020-11-15,vaccines_1,0
15/11/2020 0:00,6629870,Victoria,0,2020-11-15,vaccines_2,0
15/11/2020 0:00,5115451,Queensland,8,2020-11-15,vaccines_1,0
15/11/2020 0:00,5115451,Queensland,8,2020-11-15,vaccines_2,0
15/11/2020 0:00,245562,Northern Territory,13,2020-11-15,vaccines_1,0
15/11/2020 0:00,245562,Northern Territory,13,2020-11-15,vaccines_2,0
15/11/2020 0:00,2630557,Western Australia,13,2020-11-15,vaccines_1,0
15/11/2020 0:00,2630557,Western Australia,13,2020-11-15,vaccines_2,0
15/11/2020 0:00,1756494,South Australia,19,2020-11-15,vaccines_1,0
15/11/2020 0:00,1756494,South Australia,19,2020-11-15,vaccines_2,0
15/11/2020 0:00,8117976,New South Wales,1639,2020-11-15,vaccines_1,0
15/11/2020 0:00,8117976,New South Wales,1639,2020-11-15,vaccines_2,0
15/11/2020 0:00,25459470,NA,1692,2020-11-15,vaccines_1,0
15/11/2020 0:00,25459470,NA,1692,2020-11-15,vaccines_2,0
14/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-14,vaccines_1,0
14/11/2020 0:00,428060,Australian Capital Territory,0,2020-11-14,vaccines_2,0
14/11/2020 0:00,535500,Tasmania,0,2020-11-14,vaccines_1,0
14/11/2020 0:00,535500,Tasmania,0,2020-11-14,vaccines_2,0
14/11/2020 0:00,6629870,Victoria,0,2020-11-14,vaccines_1,0
14/11/2020 0:00,6629870,Victoria,0,2020-11-14,vaccines_2,0
14/11/2020 0:00,5115451,Queensland,8,2020-11-14,vaccines_1,0
14/11/2020 0:00,5115451,Queensland,8,2020-11-14,vaccines_2,0
14/11/2020 0:00,245562,Northern Territory,13,2020-11-14,vaccines_1,0
14/11/2020 0:00,245562,Northern Territory,13,2020-11-14,vaccines_2,0
14/11/2020 0:00,2630557,Western Australia,13,2020-11-14,vaccines_1,0
14/11/2020 0:00,2630557,Western Australia,13,2020-11-14,vaccines_2,0
14/11/2020 0:00,1756494,South Australia,17,2020-11-14,vaccines_1,0
14/11/2020 0:00,1756494,South Australia,17,2020-11-14,vaccines_2,0
14/11/2020 0:00,8117976,New South Wales,1630,2020-11-14,vaccines_1,0
