date,confirmed,deaths,tests,positives,recovered,hosp,icu,vent,vaccines,vaccines_1,vaccines_2,population,administrative_area_level,administrative_area_level_1,state,administrative_area_level_3,id,active,prop_active,date_us
6/04/2021,661,4,1192514,661,649,1,1,0,29355,29355,0,1756494,2,Australia,South Australia,NA,165128d0,8,0.455452737,2021-04-06
8/04/2021,663,4,1199129,663,651,1,1,0,32635,32635,0,1756494,2,Australia,South Australia,NA,165128d0,8,0.455452737,2021-04-08
9/09/2021,891,4,2147376,891,879,1,0,0,1387462,827357,560533,1756494,2,Australia,South Australia,NA,165128d0,8,0.455452737,2021-09-09
11/09/2021,892,4,2157507,892,880,1,0,0,1422422,845012,577505,1756494,2,Australia,South Australia,NA,165128d0,8,0.455452737,2021-09-11
16/09/2021,898,4,2184856,898,886,1,0,0,1492154,879084,610643,1756494,2,Australia,South Australia,NA,165128d0,8,0.455452737,2021-09-16
17/09/2021,898,4,2190309,898,886,1,0,0,1508852,887003,618897,1756494,2,Australia,South Australia,NA,165128d0,8,0.455452737,2021-09-17
8/10/2021,908,4,2294488,908,896,0,0,0,1827995,1032144,772808,1756494,2,Australia,South Australia,NA,165128d0,8,0.455452737,2021-10-08
26/05/2020,566,9,78308,566,545,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2020-05-26
27/05/2020,566,9,80166,566,545,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2020-05-27
6/07/2020,608,9,196108,608,587,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2020-07-06
7/07/2020,608,9,197884,608,587,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2020-07-07
24/07/2020,633,9,235512,633,612,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2020-07-24
7/11/2020,776,9,501428,776,755,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2020-11-07
10/11/2020,778,9,508425,778,757,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2020-11-10
17/11/2020,788,9,521971,788,767,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2020-11-17
8/12/2020,831,9,573766,831,810,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2020-12-08
10/12/2020,832,9,579372,832,811,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2020-12-10
11/12/2020,834,9,581566,834,813,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2020-12-11
16/12/2020,842,9,592209,842,821,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2020-12-16
26/12/2020,853,9,612889,853,832,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2020-12-26
30/12/2020,859,9,623685,859,838,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2020-12-30
22/01/2021,890,9,707133,890,869,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2021-01-22
24/01/2021,894,9,707133,894,873,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2021-01-24
25/01/2021,894,9,714494,894,873,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2021-01-25
19/03/2021,929,9,915537,929,908,0,0,0,28134,28134,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2021-03-19
21/03/2021,930,9,915537,930,909,0,0,0,31512,31512,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2021-03-21
6/07/2021,1033,9,1393390,1033,1012,0,0,0,774361,604457,160146,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2021-07-06
7/07/2021,1033,9,1399117,1033,1012,0,0,0,789098,620112,170876,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2021-07-07
11/07/2021,1035,9,1424422,1035,1014,2,1,0,839282,650759,191117,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2021-07-11
12/07/2021,1036,9,1430735,1036,1015,2,1,0,845675,654322,192945,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2021-07-12
31/07/2021,1057,9,1509026,1057,1036,3,1,0,1121991,780076,335011,2630557,2,Australia,Western Australia,NA,1f999f12,12,0.456177152,2021-07-31
16/03/2020,2,0,0,2,0,0,0,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2020-03-16
17/03/2020,2,0,0,2,0,0,0,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2020-03-17
28/04/2020,106,3,8348,106,101,1,1,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2020-04-28
29/04/2020,106,3,8442,106,101,0,0,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2020-04-29
28/11/2020,117,3,119687,117,112,0,0,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2020-11-28
29/11/2020,117,3,119919,117,112,0,0,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2020-11-29
30/11/2020,117,3,120194,117,112,0,0,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2020-11-30
1/12/2020,117,3,120701,117,112,0,0,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2020-12-01
2/12/2020,117,3,121113,117,112,0,0,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2020-12-02
3/12/2020,117,3,121534,117,112,0,0,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2020-12-03
4/12/2020,117,3,122056,117,112,0,0,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2020-12-04
3/03/2021,120,3,173692,120,115,0,0,0,1319,1319,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2021-03-03
4/03/2021,120,3,174387,120,115,0,0,0,1563,1563,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2021-03-04
5/03/2021,120,3,174877,120,115,0,0,0,1757,1757,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2021-03-05
6/03/2021,120,3,175363,120,115,0,0,0,1949,1949,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,2,0.467224221,2021-03-06
19/01/2021,20430,823,4281685,20430,19576,1,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,31,0.467580812,2021-01-19
20/01/2021,20432,823,4301495,20432,19578,0,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,31,0.467580812,2021-01-20
21/01/2021,20433,823,4321565,20433,19579,0,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,31,0.467580812,2021-01-21
27/05/2021,20575,823,6279360,20575,19721,1,1,1,1001455,899374,102081,6629870,2,Australia,Victoria,NA,6c5dccdb,31,0.467580812,2021-05-27
30/06/2021,20712,823,7262435,20712,19858,1,0,0,2247466,1864725,382741,6629870,2,Australia,Victoria,NA,6c5dccdb,31,0.467580812,2021-06-30
8/03/2020,40,2,8008,40,0,0,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,38,0.468096974,2020-03-08
8/12/2020,1221,6,1378254,1221,1191,21,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,24,0.469166844,2020-12-08
9/12/2020,1221,6,1382152,1221,1191,20,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,24,0.469166844,2020-12-09
29/12/2020,1248,6,1467304,1248,1218,11,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,24,0.469166844,2020-12-29
6/01/2021,1263,6,1526667,1263,1233,18,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,24,0.469166844,2021-01-06
26/05/2021,1611,7,2605321,1611,1580,14,0,0,729107,644333,84774,5115451,2,Australia,Queensland,NA,36068882,24,0.469166844,2021-05-26
30/09/2021,2035,8,4359163,2035,2003,9,0,0,4778597,2703004,1922356,5115451,2,Australia,Queensland,NA,36068882,24,0.469166844,2021-09-30
13/01/2021,20414,823,4194615,20414,19559,0,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,32,0.482664064,2021-01-13
16/07/2021,20747,823,7666848,20747,19892,0,0,0,2750741,1989378,724373,6629870,2,Australia,Victoria,NA,6c5dccdb,32,0.482664064,2021-07-16
11/03/2020,127,3,10221,127,0,0,0,0,0,0,0,25459470,1,Australia,NA,NA,99999999,124,0.487048631,2020-03-11
2/01/2021,1255,6,1485573,1255,1224,13,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,25,0.488715462,2021-01-02
7/01/2021,1265,6,1542176,1265,1234,19,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,25,0.488715462,2021-01-07
24/01/2021,1303,6,1725570,1303,1272,15,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,25,0.488715462,2021-01-24
4/06/2021,1629,7,2645176,1629,1597,10,0,0,889018,796476,92542,5115451,2,Australia,Queensland,NA,36068882,25,0.488715462,2021-06-04
25/09/2021,2022,7,4310566,2022,1990,7,0,0,4570657,2606865,1830403,5115451,2,Australia,Queensland,NA,36068882,25,0.488715462,2021-09-25
26/09/2021,2022,7,4318584,2022,1990,7,0,0,4605622,2623094,1845627,5115451,2,Australia,Queensland,NA,36068882,25,0.488715462,2021-09-26
13/03/2020,14,1,0,14,0,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2020-03-13
8/07/2020,610,9,200887,610,588,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2020-07-08
9/10/2020,692,9,442299,692,670,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2020-10-09
10/10/2020,692,9,442299,692,670,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2020-10-10
13/11/2020,783,9,514223,783,761,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2020-11-13
14/11/2020,783,9,514223,783,761,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2020-11-14
15/11/2020,787,9,514223,787,765,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2020-11-15
16/11/2020,788,9,518749,788,766,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2020-11-16
6/12/2020,830,9,563757,830,808,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2020-12-06
7/12/2020,830,9,571245,830,808,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2020-12-07
9/12/2020,832,9,576673,832,810,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2020-12-09
17/12/2020,843,9,594667,843,821,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2020-12-17
18/01/2021,887,9,693419,887,865,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2021-01-18
20/01/2021,888,9,701851,888,866,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2021-01-20
26/01/2021,895,9,714494,895,873,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2021-01-26
31/01/2021,903,9,721959,903,881,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2021-01-31
1/02/2021,903,9,728898,903,881,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2021-02-01
20/03/2021,930,9,915537,930,908,0,0,0,30571,30571,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2021-03-20
29/03/2021,938,9,938011,938,916,0,0,0,45091,40822,4269,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2021-03-29
12/05/2021,1015,9,1128153,1015,993,2,1,0,295784,268103,27681,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2021-05-12
13/05/2021,1015,9,1131460,1015,993,2,1,0,303284,274946,28338,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2021-05-13
2/09/2021,1086,9,1664613,1086,1064,0,0,0,1801774,1093937,690709,2630557,2,Australia,Western Australia,NA,1f999f12,13,0.494191914,2021-09-02
4/01/2021,20395,823,3962283,20395,19539,1,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,33,0.497747316,2021-01-04
19/09/2020,1150,6,1061380,1150,1118,5,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,26,0.508264081,2020-09-19
30/12/2020,1250,6,1472222,1250,1218,11,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,26,0.508264081,2020-12-30
6/03/2021,1348,6,1991846,1348,1316,24,0,0,8008,8008,0,5115451,2,Australia,Queensland,NA,36068882,26,0.508264081,2021-03-06
5/06/2021,1630,7,2649532,1630,1597,9,0,0,914218,821676,92542,5115451,2,Australia,Queensland,NA,36068882,26,0.508264081,2021-06-05
1/10/2021,2039,8,4378862,2039,2005,14,0,0,4837505,2729517,1948707,5115451,2,Australia,Queensland,NA,36068882,26,0.508264081,2021-10-01
11/03/2020,9,0,0,9,0,0,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2020-03-11
8/08/2020,459,4,278180,459,446,1,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2020-08-08
9/08/2020,459,4,285214,459,446,1,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2020-08-09
3/12/2020,562,4,743840,562,549,0,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2020-12-03
3/01/2021,579,4,846789,579,566,0,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2021-01-03
7/04/2021,662,4,1195026,662,649,1,1,0,30735,30735,0,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2021-04-07
16/04/2021,678,4,1224963,678,665,1,1,0,110105,110105,0,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2021-04-16
18/05/2021,746,4,1322736,746,733,2,1,0,233985,200756,33229,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2021-05-18
19/05/2021,746,4,1327068,746,733,2,1,0,242975,209746,33229,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2021-05-19
24/06/2021,792,4,1505849,792,779,1,0,0,501920,422320,79600,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2021-06-24
27/06/2021,794,4,1522053,794,781,0,0,0,528106,448506,79600,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2021-06-27
28/06/2021,794,4,1528024,794,781,0,0,0,531746,428390,103356,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2021-06-28
29/06/2021,796,4,1536342,796,783,0,0,0,540128,436772,103356,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2021-06-29
8/08/2021,868,4,1977554,868,855,2,1,0,958065,628406,318824,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2021-08-08
9/10/2021,909,4,2299583,909,896,0,0,0,1847065,1040640,781719,1756494,2,Australia,South Australia,NA,165128d0,9,0.512384329,2021-10-09
12/03/2020,27,0,0,27,0,0,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,27,0.527812699,2020-03-12
29/08/2020,1117,6,878366,1117,1084,18,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,27,0.527812699,2020-08-29
10/01/2021,1274,6,1589209,1274,1241,20,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,27,0.527812699,2021-01-10
6/06/2021,1632,7,2649257,1632,1598,9,0,0,928783,836241,92542,5115451,2,Australia,Queensland,NA,36068882,27,0.527812699,2021-06-06
7/06/2021,1632,7,2693982,1632,1598,10,0,0,937001,831828,105173,5115451,2,Australia,Queensland,NA,36068882,27,0.527812699,2021-06-07
8/06/2021,1633,7,2698338,1633,1599,11,0,0,959957,854784,105173,5115451,2,Australia,Queensland,NA,36068882,27,0.527812699,2021-06-08
2/10/2021,2042,8,4400018,2042,2007,13,0,0,4892020,2753678,1973073,5115451,2,Australia,Queensland,NA,36068882,27,0.527812699,2021-10-02
3/11/2020,20345,822,3216016,20345,19488,2,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,35,0.52791382,2020-11-03
5/01/2021,20399,823,3994827,20399,19541,1,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,35,0.52791382,2021-01-05
7/01/2021,20402,823,4065103,20402,19544,0,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,35,0.52791382,2021-01-07
12/01/2021,20411,823,4176707,20411,19553,0,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,35,0.52791382,2021-01-12
5/05/2020,551,9,48153,551,528,7,3,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-05-05
6/05/2020,551,9,49892,551,528,7,3,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-05-06
23/07/2020,633,9,232977,633,610,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-07-23
28/09/2020,676,9,410171,676,653,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-09-28
6/10/2020,687,9,434333,687,664,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-10-06
4/11/2020,771,9,497944,771,748,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-11-04
11/11/2020,780,9,510727,780,757,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-11-11
12/11/2020,783,9,512756,783,760,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-11-12
4/12/2020,825,9,563757,825,802,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-12-04
5/12/2020,828,9,563757,828,805,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-12-05
18/12/2020,844,9,596371,844,821,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-12-18
19/12/2020,845,9,598850,845,822,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-12-19
27/12/2020,855,9,612889,855,832,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-12-27
29/12/2020,859,9,620875,859,836,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-12-29
31/12/2020,861,9,626447,861,838,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2020-12-31
12/01/2021,878,9,670126,878,855,1,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2021-01-12
17/01/2021,887,9,683322,887,864,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2021-01-17
19/01/2021,888,9,697023,888,865,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2021-01-19
28/01/2021,898,9,720494,898,875,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2021-01-28
29/01/2021,899,9,721959,899,876,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2021-01-29
3/04/2021,944,9,947084,944,921,0,0,0,56649,48256,8393,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2021-04-03
8/04/2021,951,9,960701,951,928,0,0,0,62297,51963,10334,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2021-04-08
23/07/2021,1048,9,1484641,1048,1025,1,1,0,994076,730014,268002,2630557,2,Australia,Western Australia,NA,1f999f12,14,0.532206677,2021-07-23
13/03/2020,36,0,0,36,0,0,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,36,0.542997072,2020-03-13
8/01/2021,20403,823,4088211,20403,19544,0,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,36,0.542997072,2021-01-08
28/05/2021,20580,823,6326822,20580,19721,1,1,1,1042844,940763,102081,6629870,2,Australia,Victoria,NA,6c5dccdb,36,0.542997072,2021-05-28
20/09/2021,2017,7,4254256,2017,1982,18,1,0,4306003,2480754,1717554,5115451,2,Australia,Queensland,NA,36068882,28,0.547361318,2021-09-20
21/09/2021,2018,7,4264037,2018,1983,19,0,0,4359871,2508326,1737773,5115451,2,Australia,Queensland,NA,36068882,28,0.547361318,2021-09-21
24/09/2021,2021,7,4300839,2021,1986,13,0,0,4519251,2582881,1807911,5115451,2,Australia,Queensland,NA,36068882,28,0.547361318,2021-09-24
3/10/2021,2043,8,4418352,2043,2007,13,0,0,4927434,2768451,1989175,5115451,2,Australia,Queensland,NA,36068882,28,0.547361318,2021-10-03
9/03/2020,47,2,8371,47,0,0,0,0,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,45,0.554325364,2020-03-09
9/01/2021,20404,823,4116496,20404,19544,0,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,37,0.558080324,2021-01-09
11/01/2021,20411,823,4158568,20411,19551,0,0,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,37,0.558080324,2021-01-11
11/03/2020,3,0,0,3,0,0,0,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,3,0.56022409,2020-03-11
12/03/2020,3,0,0,3,0,0,0,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,3,0.56022409,2020-03-12
9/12/2020,233,13,132539,233,217,0,0,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,3,0.56022409,2020-12-09
31/12/2020,1253,6,1477108,1253,1218,14,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,29,0.566909936,2020-12-31
1/01/2021,1253,6,1482213,1253,1218,13,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,29,0.566909936,2021-01-01
8/01/2021,1274,6,1555273,1274,1239,22,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,29,0.566909936,2021-01-08
9/01/2021,1274,6,1570057,1274,1239,21,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,29,0.566909936,2021-01-09
11/01/2021,1278,6,1608113,1278,1243,24,0,0,0,0,0,5115451,2,Australia,Queensland,NA,36068882,29,0.566909936,2021-01-11
7/03/2021,1351,6,1995956,1351,1316,25,0,0,8300,8300,0,5115451,2,Australia,Queensland,NA,36068882,29,0.566909936,2021-03-07
7/05/2021,1574,7,2492639,1574,1538,21,0,0,521357,521357,0,5115451,2,Australia,Queensland,NA,36068882,29,0.566909936,2021-05-07
9/06/2021,1635,7,2704782,1635,1599,8,0,0,985644,880471,105173,5115451,2,Australia,Queensland,NA,36068882,29,0.566909936,2021-06-09
22/09/2021,2019,7,4275882,2019,1983,13,0,0,4408016,2530665,1759460,5115451,2,Australia,Queensland,NA,36068882,29,0.566909936,2021-09-22
4/10/2021,2046,8,4427762,2046,2009,15,0,0,4954523,2779489,2001562,5115451,2,Australia,Queensland,NA,36068882,29,0.566909936,2021-10-04
4/08/2020,457,4,252855,457,443,0,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2020-08-04
7/08/2020,459,4,270926,459,445,1,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2020-08-07
23/10/2020,487,4,528925,487,473,0,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2020-10-23
29/10/2020,496,4,545230,496,482,0,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2020-10-29
30/10/2020,497,4,548675,497,483,0,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2020-10-30
2/12/2020,562,4,739299,562,548,0,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2020-12-02
2/01/2021,580,4,841246,580,566,0,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2021-01-02
5/01/2021,581,4,857272,581,567,0,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2021-01-05
7/01/2021,582,4,868956,582,568,0,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2021-01-07
15/01/2021,591,4,911391,591,577,0,0,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2021-01-15
15/03/2021,634,4,1130470,634,620,0,0,0,7272,7272,0,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2021-03-15
9/04/2021,665,4,1203079,665,651,1,1,0,80497,80497,0,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2021-04-09
12/09/2021,894,4,2162176,894,880,1,0,0,1432263,850642,581740,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2021-09-12
14/09/2021,896,4,2172107,896,882,1,0,0,1456408,862905,593331,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2021-09-14
15/09/2021,896,4,2178742,896,882,1,0,0,1472923,870739,601864,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2021-09-15
10/10/2021,910,4,2304811,910,896,0,0,0,1859448,1045957,787554,1756494,2,Australia,South Australia,NA,165128d0,10,0.569315921,2021-10-10
4/05/2020,551,9,47029,551,527,7,3,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,15,0.57022144,2020-05-04
11/10/2020,694,9,442299,694,670,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,15,0.57022144,2020-10-11
28/12/2020,858,9,612889,858,834,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,15,0.57022144,2020-12-28
5/01/2021,869,9,640205,869,845,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,15,0.57022144,2021-01-05
10/01/2021,875,9,653681,875,851,1,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,15,0.57022144,2021-01-10
13/01/2021,879,9,672939,879,855,1,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,15,0.57022144,2021-01-13
16/01/2021,886,9,683322,886,862,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,15,0.57022144,2021-01-16
27/01/2021,897,9,718421,897,873,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,15,0.57022144,2021-01-27
30/01/2021,902,9,721959,902,878,0,0,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,15,0.57022144,2021-01-30
31/03/2021,942,9,944265,942,918,0,0,0,50731,44461,6270,2630557,2,Australia,Western Australia,NA,1f999f12,15,0.57022144,2021-03-31
