date,active,population,state,attribute,value,date_us
5/05/2020 0:00,3,245562,Northern Territory,vaccines_2,0,2020-05-05
5/05/2020 0:00,57,5115451,Queensland,vaccines,0,2020-05-05
5/05/2020 0:00,57,5115451,Queensland,vaccines_1,0,2020-05-05
5/05/2020 0:00,57,5115451,Queensland,vaccines_2,0,2020-05-05
5/05/2020 0:00,6,1756494,South Australia,vaccines,0,2020-05-05
5/05/2020 0:00,6,1756494,South Australia,vaccines_1,0,2020-05-05
5/05/2020 0:00,6,1756494,South Australia,vaccines_2,0,2020-05-05
5/05/2020 0:00,47,535500,Tasmania,vaccines,0,2020-05-05
5/05/2020 0:00,47,535500,Tasmania,vaccines_1,0,2020-05-05
5/05/2020 0:00,47,535500,Tasmania,vaccines_2,0,2020-05-05
5/05/2020 0:00,94,6629870,Victoria,vaccines,0,2020-05-05
5/05/2020 0:00,94,6629870,Victoria,vaccines_1,0,2020-05-05
5/05/2020 0:00,94,6629870,Victoria,vaccines_2,0,2020-05-05
5/05/2020 0:00,14,2630557,Western Australia,vaccines,0,2020-05-05
5/05/2020 0:00,14,2630557,Western Australia,vaccines_1,0,2020-05-05
5/05/2020 0:00,14,2630557,Western Australia,vaccines_2,0,2020-05-05
6/05/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-05-06
6/05/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-05-06
6/05/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-05-06
6/05/2020 0:00,768,8117976,New South Wales,vaccines,0,2020-05-06
6/05/2020 0:00,768,8117976,New South Wales,vaccines_1,0,2020-05-06
6/05/2020 0:00,768,8117976,New South Wales,vaccines_2,0,2020-05-06
6/05/2020 0:00,3,245562,Northern Territory,vaccines,0,2020-05-06
6/05/2020 0:00,3,245562,Northern Territory,vaccines_1,0,2020-05-06
6/05/2020 0:00,3,245562,Northern Territory,vaccines_2,0,2020-05-06
6/05/2020 0:00,52,5115451,Queensland,vaccines,0,2020-05-06
6/05/2020 0:00,52,5115451,Queensland,vaccines_1,0,2020-05-06
6/05/2020 0:00,52,5115451,Queensland,vaccines_2,0,2020-05-06
6/05/2020 0:00,4,1756494,South Australia,vaccines,0,2020-05-06
6/05/2020 0:00,4,1756494,South Australia,vaccines_1,0,2020-05-06
6/05/2020 0:00,4,1756494,South Australia,vaccines_2,0,2020-05-06
6/05/2020 0:00,44,535500,Tasmania,vaccines,0,2020-05-06
6/05/2020 0:00,44,535500,Tasmania,vaccines_1,0,2020-05-06
6/05/2020 0:00,44,535500,Tasmania,vaccines_2,0,2020-05-06
6/05/2020 0:00,101,6629870,Victoria,vaccines,0,2020-05-06
6/05/2020 0:00,101,6629870,Victoria,vaccines_1,0,2020-05-06
6/05/2020 0:00,101,6629870,Victoria,vaccines_2,0,2020-05-06
6/05/2020 0:00,14,2630557,Western Australia,vaccines,0,2020-05-06
6/05/2020 0:00,14,2630557,Western Australia,vaccines_1,0,2020-05-06
6/05/2020 0:00,14,2630557,Western Australia,vaccines_2,0,2020-05-06
7/05/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-05-07
7/05/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-05-07
7/05/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-05-07
7/05/2020 0:00,725,8117976,New South Wales,vaccines,0,2020-05-07
7/05/2020 0:00,725,8117976,New South Wales,vaccines_1,0,2020-05-07
7/05/2020 0:00,725,8117976,New South Wales,vaccines_2,0,2020-05-07
7/05/2020 0:00,2,245562,Northern Territory,vaccines,0,2020-05-07
7/05/2020 0:00,2,245562,Northern Territory,vaccines_1,0,2020-05-07
7/05/2020 0:00,2,245562,Northern Territory,vaccines_2,0,2020-05-07
7/05/2020 0:00,50,5115451,Queensland,vaccines,0,2020-05-07
7/05/2020 0:00,50,5115451,Queensland,vaccines_1,0,2020-05-07
7/05/2020 0:00,50,5115451,Queensland,vaccines_2,0,2020-05-07
7/05/2020 0:00,2,1756494,South Australia,vaccines,0,2020-05-07
7/05/2020 0:00,2,1756494,South Australia,vaccines_1,0,2020-05-07
7/05/2020 0:00,2,1756494,South Australia,vaccines_2,0,2020-05-07
7/05/2020 0:00,44,535500,Tasmania,vaccines,0,2020-05-07
7/05/2020 0:00,44,535500,Tasmania,vaccines_1,0,2020-05-07
7/05/2020 0:00,44,535500,Tasmania,vaccines_2,0,2020-05-07
7/05/2020 0:00,115,6629870,Victoria,vaccines,0,2020-05-07
7/05/2020 0:00,115,6629870,Victoria,vaccines_1,0,2020-05-07
7/05/2020 0:00,115,6629870,Victoria,vaccines_2,0,2020-05-07
7/05/2020 0:00,11,2630557,Western Australia,vaccines,0,2020-05-07
7/05/2020 0:00,11,2630557,Western Australia,vaccines_1,0,2020-05-07
7/05/2020 0:00,11,2630557,Western Australia,vaccines_2,0,2020-05-07
8/05/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-05-08
8/05/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-05-08
8/05/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-05-08
8/05/2020 0:00,705,8117976,New South Wales,vaccines,0,2020-05-08
8/05/2020 0:00,705,8117976,New South Wales,vaccines_1,0,2020-05-08
8/05/2020 0:00,705,8117976,New South Wales,vaccines_2,0,2020-05-08
8/05/2020 0:00,2,245562,Northern Territory,vaccines,0,2020-05-08
8/05/2020 0:00,2,245562,Northern Territory,vaccines_1,0,2020-05-08
8/05/2020 0:00,2,245562,Northern Territory,vaccines_2,0,2020-05-08
8/05/2020 0:00,45,5115451,Queensland,vaccines,0,2020-05-08
8/05/2020 0:00,45,5115451,Queensland,vaccines_1,0,2020-05-08
8/05/2020 0:00,45,5115451,Queensland,vaccines_2,0,2020-05-08
8/05/2020 0:00,2,1756494,South Australia,vaccines,0,2020-05-08
8/05/2020 0:00,2,1756494,South Australia,vaccines_1,0,2020-05-08
8/05/2020 0:00,2,1756494,South Australia,vaccines_2,0,2020-05-08
8/05/2020 0:00,39,535500,Tasmania,vaccines,0,2020-05-08
8/05/2020 0:00,39,535500,Tasmania,vaccines_1,0,2020-05-08
8/05/2020 0:00,39,535500,Tasmania,vaccines_2,0,2020-05-08
8/05/2020 0:00,119,6629870,Victoria,vaccines,0,2020-05-08
8/05/2020 0:00,119,6629870,Victoria,vaccines_1,0,2020-05-08
8/05/2020 0:00,119,6629870,Victoria,vaccines_2,0,2020-05-08
8/05/2020 0:00,9,2630557,Western Australia,vaccines,0,2020-05-08
8/05/2020 0:00,9,2630557,Western Australia,vaccines_1,0,2020-05-08
8/05/2020 0:00,9,2630557,Western Australia,vaccines_2,0,2020-05-08
9/05/2020 0:00,1,428060,Australian Capital Territory,vaccines,0,2020-05-09
9/05/2020 0:00,1,428060,Australian Capital Territory,vaccines_1,0,2020-05-09
9/05/2020 0:00,1,428060,Australian Capital Territory,vaccines_2,0,2020-05-09
9/05/2020 0:00,691,8117976,New South Wales,vaccines,0,2020-05-09
9/05/2020 0:00,691,8117976,New South Wales,vaccines_1,0,2020-05-09
9/05/2020 0:00,691,8117976,New South Wales,vaccines_2,0,2020-05-09
9/05/2020 0:00,2,245562,Northern Territory,vaccines,0,2020-05-09
9/05/2020 0:00,2,245562,Northern Territory,vaccines_1,0,2020-05-09
9/05/2020 0:00,2,245562,Northern Territory,vaccines_2,0,2020-05-09
9/05/2020 0:00,20,5115451,Queensland,vaccines,0,2020-05-09
9/05/2020 0:00,20,5115451,Queensland,vaccines_1,0,2020-05-09
9/05/2020 0:00,20,5115451,Queensland,vaccines_2,0,2020-05-09
9/05/2020 0:00,2,1756494,South Australia,vaccines,0,2020-05-09
9/05/2020 0:00,2,1756494,South Australia,vaccines_1,0,2020-05-09
9/05/2020 0:00,2,1756494,South Australia,vaccines_2,0,2020-05-09
9/05/2020 0:00,35,535500,Tasmania,vaccines,0,2020-05-09
9/05/2020 0:00,35,535500,Tasmania,vaccines_1,0,2020-05-09
9/05/2020 0:00,35,535500,Tasmania,vaccines_2,0,2020-05-09
9/05/2020 0:00,125,6629870,Victoria,vaccines,0,2020-05-09
9/05/2020 0:00,125,6629870,Victoria,vaccines_1,0,2020-05-09
9/05/2020 0:00,125,6629870,Victoria,vaccines_2,0,2020-05-09
9/05/2020 0:00,7,2630557,Western Australia,vaccines,0,2020-05-09
9/05/2020 0:00,7,2630557,Western Australia,vaccines_1,0,2020-05-09
9/05/2020 0:00,7,2630557,Western Australia,vaccines_2,0,2020-05-09
10/05/2020 0:00,0,428060,Australian Capital Territory,vaccines,0,2020-05-10
10/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_1,0,2020-05-10
10/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_2,0,2020-05-10
10/05/2020 0:00,682,8117976,New South Wales,vaccines,0,2020-05-10
10/05/2020 0:00,682,8117976,New South Wales,vaccines_1,0,2020-05-10
10/05/2020 0:00,682,8117976,New South Wales,vaccines_2,0,2020-05-10
10/05/2020 0:00,2,245562,Northern Territory,vaccines,0,2020-05-10
10/05/2020 0:00,2,245562,Northern Territory,vaccines_1,0,2020-05-10
10/05/2020 0:00,2,245562,Northern Territory,vaccines_2,0,2020-05-10
10/05/2020 0:00,20,5115451,Queensland,vaccines,0,2020-05-10
10/05/2020 0:00,20,5115451,Queensland,vaccines_1,0,2020-05-10
10/05/2020 0:00,20,5115451,Queensland,vaccines_2,0,2020-05-10
10/05/2020 0:00,1,1756494,South Australia,vaccines,0,2020-05-10
10/05/2020 0:00,1,1756494,South Australia,vaccines_1,0,2020-05-10
10/05/2020 0:00,1,1756494,South Australia,vaccines_2,0,2020-05-10
10/05/2020 0:00,29,535500,Tasmania,vaccines,0,2020-05-10
10/05/2020 0:00,29,535500,Tasmania,vaccines_1,0,2020-05-10
10/05/2020 0:00,29,535500,Tasmania,vaccines_2,0,2020-05-10
10/05/2020 0:00,125,6629870,Victoria,vaccines,0,2020-05-10
10/05/2020 0:00,125,6629870,Victoria,vaccines_1,0,2020-05-10
10/05/2020 0:00,125,6629870,Victoria,vaccines_2,0,2020-05-10
10/05/2020 0:00,7,2630557,Western Australia,vaccines,0,2020-05-10
10/05/2020 0:00,7,2630557,Western Australia,vaccines_1,0,2020-05-10
10/05/2020 0:00,7,2630557,Western Australia,vaccines_2,0,2020-05-10
11/05/2020 0:00,0,428060,Australian Capital Territory,vaccines,0,2020-05-11
11/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_1,0,2020-05-11
11/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_2,0,2020-05-11
11/05/2020 0:00,680,8117976,New South Wales,vaccines,0,2020-05-11
11/05/2020 0:00,680,8117976,New South Wales,vaccines_1,0,2020-05-11
11/05/2020 0:00,680,8117976,New South Wales,vaccines_2,0,2020-05-11
11/05/2020 0:00,2,245562,Northern Territory,vaccines,0,2020-05-11
11/05/2020 0:00,2,245562,Northern Territory,vaccines_1,0,2020-05-11
11/05/2020 0:00,2,245562,Northern Territory,vaccines_2,0,2020-05-11
11/05/2020 0:00,18,5115451,Queensland,vaccines,0,2020-05-11
11/05/2020 0:00,18,5115451,Queensland,vaccines_1,0,2020-05-11
11/05/2020 0:00,18,5115451,Queensland,vaccines_2,0,2020-05-11
11/05/2020 0:00,1,1756494,South Australia,vaccines,0,2020-05-11
11/05/2020 0:00,1,1756494,South Australia,vaccines_1,0,2020-05-11
11/05/2020 0:00,1,1756494,South Australia,vaccines_2,0,2020-05-11
11/05/2020 0:00,31,535500,Tasmania,vaccines,0,2020-05-11
11/05/2020 0:00,31,535500,Tasmania,vaccines_1,0,2020-05-11
11/05/2020 0:00,31,535500,Tasmania,vaccines_2,0,2020-05-11
11/05/2020 0:00,118,6629870,Victoria,vaccines,0,2020-05-11
11/05/2020 0:00,118,6629870,Victoria,vaccines_1,0,2020-05-11
11/05/2020 0:00,118,6629870,Victoria,vaccines_2,0,2020-05-11
11/05/2020 0:00,7,2630557,Western Australia,vaccines,0,2020-05-11
11/05/2020 0:00,7,2630557,Western Australia,vaccines_1,0,2020-05-11
11/05/2020 0:00,7,2630557,Western Australia,vaccines_2,0,2020-05-11
12/05/2020 0:00,0,428060,Australian Capital Territory,vaccines,0,2020-05-12
12/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_1,0,2020-05-12
12/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_2,0,2020-05-12
12/05/2020 0:00,654,8117976,New South Wales,vaccines,0,2020-05-12
12/05/2020 0:00,654,8117976,New South Wales,vaccines_1,0,2020-05-12
12/05/2020 0:00,654,8117976,New South Wales,vaccines_2,0,2020-05-12
12/05/2020 0:00,2,245562,Northern Territory,vaccines,0,2020-05-12
12/05/2020 0:00,2,245562,Northern Territory,vaccines_1,0,2020-05-12
12/05/2020 0:00,2,245562,Northern Territory,vaccines_2,0,2020-05-12
12/05/2020 0:00,18,5115451,Queensland,vaccines,0,2020-05-12
12/05/2020 0:00,18,5115451,Queensland,vaccines_1,0,2020-05-12
12/05/2020 0:00,18,5115451,Queensland,vaccines_2,0,2020-05-12
12/05/2020 0:00,1,1756494,South Australia,vaccines,0,2020-05-12
12/05/2020 0:00,1,1756494,South Australia,vaccines_1,0,2020-05-12
12/05/2020 0:00,1,1756494,South Australia,vaccines_2,0,2020-05-12
12/05/2020 0:00,29,535500,Tasmania,vaccines,0,2020-05-12
12/05/2020 0:00,29,535500,Tasmania,vaccines_1,0,2020-05-12
12/05/2020 0:00,29,535500,Tasmania,vaccines_2,0,2020-05-12
12/05/2020 0:00,115,6629870,Victoria,vaccines,0,2020-05-12
12/05/2020 0:00,115,6629870,Victoria,vaccines_1,0,2020-05-12
12/05/2020 0:00,115,6629870,Victoria,vaccines_2,0,2020-05-12
12/05/2020 0:00,7,2630557,Western Australia,vaccines,0,2020-05-12
12/05/2020 0:00,7,2630557,Western Australia,vaccines_1,0,2020-05-12
12/05/2020 0:00,7,2630557,Western Australia,vaccines_2,0,2020-05-12
13/05/2020 0:00,0,428060,Australian Capital Territory,vaccines,0,2020-05-13
13/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_1,0,2020-05-13
13/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_2,0,2020-05-13
13/05/2020 0:00,631,8117976,New South Wales,vaccines,0,2020-05-13
13/05/2020 0:00,631,8117976,New South Wales,vaccines_1,0,2020-05-13
13/05/2020 0:00,631,8117976,New South Wales,vaccines_2,0,2020-05-13
13/05/2020 0:00,2,245562,Northern Territory,vaccines,0,2020-05-13
13/05/2020 0:00,2,245562,Northern Territory,vaccines_1,0,2020-05-13
13/05/2020 0:00,2,245562,Northern Territory,vaccines_2,0,2020-05-13
13/05/2020 0:00,17,5115451,Queensland,vaccines,0,2020-05-13
13/05/2020 0:00,17,5115451,Queensland,vaccines_1,0,2020-05-13
13/05/2020 0:00,17,5115451,Queensland,vaccines_2,0,2020-05-13
13/05/2020 0:00,1,1756494,South Australia,vaccines,0,2020-05-13
13/05/2020 0:00,1,1756494,South Australia,vaccines_1,0,2020-05-13
13/05/2020 0:00,1,1756494,South Australia,vaccines_2,0,2020-05-13
13/05/2020 0:00,27,535500,Tasmania,vaccines,0,2020-05-13
13/05/2020 0:00,27,535500,Tasmania,vaccines_1,0,2020-05-13
13/05/2020 0:00,27,535500,Tasmania,vaccines_2,0,2020-05-13
13/05/2020 0:00,111,6629870,Victoria,vaccines,0,2020-05-13
13/05/2020 0:00,111,6629870,Victoria,vaccines_1,0,2020-05-13
13/05/2020 0:00,111,6629870,Victoria,vaccines_2,0,2020-05-13
13/05/2020 0:00,6,2630557,Western Australia,vaccines,0,2020-05-13
13/05/2020 0:00,6,2630557,Western Australia,vaccines_1,0,2020-05-13
13/05/2020 0:00,6,2630557,Western Australia,vaccines_2,0,2020-05-13
14/05/2020 0:00,0,428060,Australian Capital Territory,vaccines,0,2020-05-14
14/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_1,0,2020-05-14
14/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_2,0,2020-05-14
14/05/2020 0:00,611,8117976,New South Wales,vaccines,0,2020-05-14
14/05/2020 0:00,611,8117976,New South Wales,vaccines_1,0,2020-05-14
14/05/2020 0:00,611,8117976,New South Wales,vaccines_2,0,2020-05-14
14/05/2020 0:00,2,245562,Northern Territory,vaccines,0,2020-05-14
14/05/2020 0:00,2,245562,Northern Territory,vaccines_1,0,2020-05-14
14/05/2020 0:00,2,245562,Northern Territory,vaccines_2,0,2020-05-14
14/05/2020 0:00,17,5115451,Queensland,vaccines,0,2020-05-14
14/05/2020 0:00,17,5115451,Queensland,vaccines_1,0,2020-05-14
14/05/2020 0:00,17,5115451,Queensland,vaccines_2,0,2020-05-14
14/05/2020 0:00,1,1756494,South Australia,vaccines,0,2020-05-14
14/05/2020 0:00,1,1756494,South Australia,vaccines_1,0,2020-05-14
14/05/2020 0:00,1,1756494,South Australia,vaccines_2,0,2020-05-14
14/05/2020 0:00,27,535500,Tasmania,vaccines,0,2020-05-14
14/05/2020 0:00,27,535500,Tasmania,vaccines_1,0,2020-05-14
14/05/2020 0:00,27,535500,Tasmania,vaccines_2,0,2020-05-14
14/05/2020 0:00,120,6629870,Victoria,vaccines,0,2020-05-14
14/05/2020 0:00,120,6629870,Victoria,vaccines_1,0,2020-05-14
14/05/2020 0:00,120,6629870,Victoria,vaccines_2,0,2020-05-14
14/05/2020 0:00,7,2630557,Western Australia,vaccines,0,2020-05-14
14/05/2020 0:00,7,2630557,Western Australia,vaccines_1,0,2020-05-14
14/05/2020 0:00,7,2630557,Western Australia,vaccines_2,0,2020-05-14
15/05/2020 0:00,0,428060,Australian Capital Territory,vaccines,0,2020-05-15
15/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_1,0,2020-05-15
15/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_2,0,2020-05-15
15/05/2020 0:00,609,8117976,New South Wales,vaccines,0,2020-05-15
15/05/2020 0:00,609,8117976,New South Wales,vaccines_1,0,2020-05-15
15/05/2020 0:00,609,8117976,New South Wales,vaccines_2,0,2020-05-15
15/05/2020 0:00,2,245562,Northern Territory,vaccines,0,2020-05-15
15/05/2020 0:00,2,245562,Northern Territory,vaccines_1,0,2020-05-15
15/05/2020 0:00,2,245562,Northern Territory,vaccines_2,0,2020-05-15
15/05/2020 0:00,18,5115451,Queensland,vaccines,0,2020-05-15
15/05/2020 0:00,18,5115451,Queensland,vaccines_1,0,2020-05-15
15/05/2020 0:00,18,5115451,Queensland,vaccines_2,0,2020-05-15
15/05/2020 0:00,0,1756494,South Australia,vaccines,0,2020-05-15
15/05/2020 0:00,0,1756494,South Australia,vaccines_1,0,2020-05-15
15/05/2020 0:00,0,1756494,South Australia,vaccines_2,0,2020-05-15
15/05/2020 0:00,25,535500,Tasmania,vaccines,0,2020-05-15
15/05/2020 0:00,25,535500,Tasmania,vaccines_1,0,2020-05-15
15/05/2020 0:00,25,535500,Tasmania,vaccines_2,0,2020-05-15
15/05/2020 0:00,118,6629870,Victoria,vaccines,0,2020-05-15
15/05/2020 0:00,118,6629870,Victoria,vaccines_1,0,2020-05-15
15/05/2020 0:00,118,6629870,Victoria,vaccines_2,0,2020-05-15
15/05/2020 0:00,7,2630557,Western Australia,vaccines,0,2020-05-15
15/05/2020 0:00,7,2630557,Western Australia,vaccines_1,0,2020-05-15
15/05/2020 0:00,7,2630557,Western Australia,vaccines_2,0,2020-05-15
16/05/2020 0:00,0,428060,Australian Capital Territory,vaccines,0,2020-05-16
16/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_1,0,2020-05-16
16/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_2,0,2020-05-16
16/05/2020 0:00,606,8117976,New South Wales,vaccines,0,2020-05-16
16/05/2020 0:00,606,8117976,New South Wales,vaccines_1,0,2020-05-16
16/05/2020 0:00,606,8117976,New South Wales,vaccines_2,0,2020-05-16
16/05/2020 0:00,2,245562,Northern Territory,vaccines,0,2020-05-16
16/05/2020 0:00,2,245562,Northern Territory,vaccines_1,0,2020-05-16
16/05/2020 0:00,2,245562,Northern Territory,vaccines_2,0,2020-05-16
16/05/2020 0:00,13,5115451,Queensland,vaccines,0,2020-05-16
16/05/2020 0:00,13,5115451,Queensland,vaccines_1,0,2020-05-16
16/05/2020 0:00,13,5115451,Queensland,vaccines_2,0,2020-05-16
16/05/2020 0:00,0,1756494,South Australia,vaccines,0,2020-05-16
16/05/2020 0:00,0,1756494,South Australia,vaccines_1,0,2020-05-16
16/05/2020 0:00,0,1756494,South Australia,vaccines_2,0,2020-05-16
16/05/2020 0:00,20,535500,Tasmania,vaccines,0,2020-05-16
16/05/2020 0:00,20,535500,Tasmania,vaccines_1,0,2020-05-16
16/05/2020 0:00,20,535500,Tasmania,vaccines_2,0,2020-05-16
16/05/2020 0:00,119,6629870,Victoria,vaccines,0,2020-05-16
16/05/2020 0:00,119,6629870,Victoria,vaccines_1,0,2020-05-16
16/05/2020 0:00,119,6629870,Victoria,vaccines_2,0,2020-05-16
16/05/2020 0:00,6,2630557,Western Australia,vaccines,0,2020-05-16
16/05/2020 0:00,6,2630557,Western Australia,vaccines_1,0,2020-05-16
16/05/2020 0:00,6,2630557,Western Australia,vaccines_2,0,2020-05-16
17/05/2020 0:00,0,428060,Australian Capital Territory,vaccines,0,2020-05-17
17/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_1,0,2020-05-17
17/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_2,0,2020-05-17
17/05/2020 0:00,606,8117976,New South Wales,vaccines,0,2020-05-17
17/05/2020 0:00,606,8117976,New South Wales,vaccines_1,0,2020-05-17
17/05/2020 0:00,606,8117976,New South Wales,vaccines_2,0,2020-05-17
17/05/2020 0:00,2,245562,Northern Territory,vaccines,0,2020-05-17
17/05/2020 0:00,2,245562,Northern Territory,vaccines_1,0,2020-05-17
17/05/2020 0:00,2,245562,Northern Territory,vaccines_2,0,2020-05-17
17/05/2020 0:00,12,5115451,Queensland,vaccines,0,2020-05-17
17/05/2020 0:00,12,5115451,Queensland,vaccines_1,0,2020-05-17
17/05/2020 0:00,12,5115451,Queensland,vaccines_2,0,2020-05-17
17/05/2020 0:00,0,1756494,South Australia,vaccines,0,2020-05-17
17/05/2020 0:00,0,1756494,South Australia,vaccines_1,0,2020-05-17
17/05/2020 0:00,0,1756494,South Australia,vaccines_2,0,2020-05-17
17/05/2020 0:00,20,535500,Tasmania,vaccines,0,2020-05-17
17/05/2020 0:00,20,535500,Tasmania,vaccines_1,0,2020-05-17
17/05/2020 0:00,20,535500,Tasmania,vaccines_2,0,2020-05-17
17/05/2020 0:00,126,6629870,Victoria,vaccines,0,2020-05-17
17/05/2020 0:00,126,6629870,Victoria,vaccines_1,0,2020-05-17
17/05/2020 0:00,126,6629870,Victoria,vaccines_2,0,2020-05-17
17/05/2020 0:00,5,2630557,Western Australia,vaccines,0,2020-05-17
17/05/2020 0:00,5,2630557,Western Australia,vaccines_1,0,2020-05-17
17/05/2020 0:00,5,2630557,Western Australia,vaccines_2,0,2020-05-17
18/05/2020 0:00,0,428060,Australian Capital Territory,vaccines,0,2020-05-18
18/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_1,0,2020-05-18
18/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_2,0,2020-05-18
18/05/2020 0:00,606,8117976,New South Wales,vaccines,0,2020-05-18
18/05/2020 0:00,606,8117976,New South Wales,vaccines_1,0,2020-05-18
18/05/2020 0:00,606,8117976,New South Wales,vaccines_2,0,2020-05-18
18/05/2020 0:00,2,245562,Northern Territory,vaccines,0,2020-05-18
18/05/2020 0:00,2,245562,Northern Territory,vaccines_1,0,2020-05-18
18/05/2020 0:00,2,245562,Northern Territory,vaccines_2,0,2020-05-18
18/05/2020 0:00,13,5115451,Queensland,vaccines,0,2020-05-18
18/05/2020 0:00,13,5115451,Queensland,vaccines_1,0,2020-05-18
18/05/2020 0:00,13,5115451,Queensland,vaccines_2,0,2020-05-18
18/05/2020 0:00,0,1756494,South Australia,vaccines,0,2020-05-18
18/05/2020 0:00,0,1756494,South Australia,vaccines_1,0,2020-05-18
18/05/2020 0:00,0,1756494,South Australia,vaccines_2,0,2020-05-18
18/05/2020 0:00,18,535500,Tasmania,vaccines,0,2020-05-18
18/05/2020 0:00,18,535500,Tasmania,vaccines_1,0,2020-05-18
18/05/2020 0:00,18,535500,Tasmania,vaccines_2,0,2020-05-18
18/05/2020 0:00,110,6629870,Victoria,vaccines,0,2020-05-18
18/05/2020 0:00,110,6629870,Victoria,vaccines_1,0,2020-05-18
18/05/2020 0:00,110,6629870,Victoria,vaccines_2,0,2020-05-18
18/05/2020 0:00,3,2630557,Western Australia,vaccines,0,2020-05-18
18/05/2020 0:00,3,2630557,Western Australia,vaccines_1,0,2020-05-18
18/05/2020 0:00,3,2630557,Western Australia,vaccines_2,0,2020-05-18
19/05/2020 0:00,0,428060,Australian Capital Territory,vaccines,0,2020-05-19
19/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_1,0,2020-05-19
19/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_2,0,2020-05-19
19/05/2020 0:00,606,8117976,New South Wales,vaccines,0,2020-05-19
19/05/2020 0:00,606,8117976,New South Wales,vaccines_1,0,2020-05-19
19/05/2020 0:00,606,8117976,New South Wales,vaccines_2,0,2020-05-19
19/05/2020 0:00,2,245562,Northern Territory,vaccines,0,2020-05-19
19/05/2020 0:00,2,245562,Northern Territory,vaccines_1,0,2020-05-19
19/05/2020 0:00,2,245562,Northern Territory,vaccines_2,0,2020-05-19
19/05/2020 0:00,12,5115451,Queensland,vaccines,0,2020-05-19
19/05/2020 0:00,12,5115451,Queensland,vaccines_1,0,2020-05-19
19/05/2020 0:00,12,5115451,Queensland,vaccines_2,0,2020-05-19
19/05/2020 0:00,0,1756494,South Australia,vaccines,0,2020-05-19
19/05/2020 0:00,0,1756494,South Australia,vaccines_1,0,2020-05-19
19/05/2020 0:00,0,1756494,South Australia,vaccines_2,0,2020-05-19
19/05/2020 0:00,17,535500,Tasmania,vaccines,0,2020-05-19
19/05/2020 0:00,17,535500,Tasmania,vaccines_1,0,2020-05-19
19/05/2020 0:00,17,535500,Tasmania,vaccines_2,0,2020-05-19
19/05/2020 0:00,101,6629870,Victoria,vaccines,0,2020-05-19
19/05/2020 0:00,101,6629870,Victoria,vaccines_1,0,2020-05-19
19/05/2020 0:00,101,6629870,Victoria,vaccines_2,0,2020-05-19
19/05/2020 0:00,3,2630557,Western Australia,vaccines,0,2020-05-19
19/05/2020 0:00,3,2630557,Western Australia,vaccines_1,0,2020-05-19
19/05/2020 0:00,3,2630557,Western Australia,vaccines_2,0,2020-05-19
20/05/2020 0:00,0,428060,Australian Capital Territory,vaccines,0,2020-05-20
20/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_1,0,2020-05-20
20/05/2020 0:00,0,428060,Australian Capital Territory,vaccines_2,0,2020-05-20
20/05/2020 0:00,591,8117976,New South Wales,vaccines,0,2020-05-20
20/05/2020 0:00,591,8117976,New South Wales,vaccines_1,0,2020-05-20
20/05/2020 0:00,591,8117976,New South Wales,vaccines_2,0,2020-05-20
20/05/2020 0:00,1,245562,Northern Territory,vaccines,0,2020-05-20
20/05/2020 0:00,1,245562,Northern Territory,vaccines_1,0,2020-05-20
20/05/2020 0:00,1,245562,Northern Territory,vaccines_2,0,2020-05-20
20/05/2020 0:00,12,5115451,Queensland,vaccines,0,2020-05-20
20/05/2020 0:00,12,5115451,Queensland,vaccines_1,0,2020-05-20
20/05/2020 0:00,12,5115451,Queensland,vaccines_2,0,2020-05-20
20/05/2020 0:00,0,1756494,South Australia,vaccines,0,2020-05-20
20/05/2020 0:00,0,1756494,South Australia,vaccines_1,0,2020-05-20
