date,confirmed,deaths,tests,positives,recovered,hosp,icu,vent,vaccines,population,administrative_area_level,administrative_area_level_1,state,administrative_area_level_3,id,active,date_int,date_str
3/01/2021,4958,54,4170366,4958,2802,1.25,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2102,44199,3/01/2021
3/01/2021,81,0,83251,81,69,11,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,12,44199,3/01/2021
3/01/2021,1255,6,1488315,1255,1232,13,0,0,0,5115451,2,Australia,Queensland,NA,36068882,17,44199,3/01/2021
3/01/2021,579,4,846789,579,566,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,9,44199,3/01/2021
3/01/2021,234,13,144920,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44199,3/01/2021
3/01/2021,20391,824,3929815,20391,19539,1,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,28,44199,3/01/2021
3/01/2021,867,9,626447,867,839,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,19,44199,3/01/2021
4/01/2021,28505,913,11505997,28505,25382,26.15,0,0,0,25459470,1,Australia,NA,NA,99999999,2210,44200,4/01/2021
4/01/2021,118,3,139607,118,114,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,1,44200,4/01/2021
4/01/2021,4965,54,4192641,4965,2802,1.15,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2109,44200,4/01/2021
4/01/2021,82,0,83661,82,69,11,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,13,44200,4/01/2021
4/01/2021,1260,6,1494611,1260,1232,13,0,0,0,5115451,2,Australia,Queensland,NA,36068882,22,44200,4/01/2021
4/01/2021,583,4,851395,583,566,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,13,44200,4/01/2021
4/01/2021,234,13,145413,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44200,4/01/2021
4/01/2021,20395,824,3962283,20395,19539,1,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,32,44200,4/01/2021
4/01/2021,868,9,636386,868,839,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,20,44200,4/01/2021
5/01/2021,28523,913,11590672,28523,25392,32.17,0,0,0,25459470,1,Australia,NA,NA,99999999,2218,44201,5/01/2021
5/01/2021,118,3,140672,118,114,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,1,44201,5/01/2021
5/01/2021,4973,54,4219032,4973,2802,1.17,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2117,44201,5/01/2021
5/01/2021,87,0,84307,87,69,13,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,18,44201,5/01/2021
5/01/2021,1262,6,1508283,1262,1233,17,0,0,0,5115451,2,Australia,Queensland,NA,36068882,23,44201,5/01/2021
5/01/2021,581,4,857272,581,567,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,10,44201,5/01/2021
5/01/2021,234,13,146074,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44201,5/01/2021
5/01/2021,20399,824,3994827,20399,19541,1,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,34,44201,5/01/2021
5/01/2021,869,9,640205,869,845,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,15,44201,5/01/2021
6/01/2021,28536,913,11691946,28536,25392,37.12,0,0,0,25459470,1,Australia,NA,NA,99999999,2231,44202,6/01/2021
6/01/2021,118,3,141666,118,114,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,1,44202,6/01/2021
6/01/2021,4978,54,4251699,4978,2802,1.12,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2122,44202,6/01/2021
6/01/2021,87,0,84873,87,69,16,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,18,44202,6/01/2021
6/01/2021,1263,6,1526667,1263,1233,18,0,0,0,5115451,2,Australia,Queensland,NA,36068882,24,44202,6/01/2021
6/01/2021,582,4,863526,582,567,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,11,44202,6/01/2021
6/01/2021,234,13,146903,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44202,6/01/2021
6/01/2021,20402,824,4032336,20402,19541,1,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,37,44202,6/01/2021
6/01/2021,872,9,644276,872,845,1,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,18,44202,6/01/2021
7/01/2021,28546,913,11779835,28546,25399,38.14,0,0,0,25459470,1,Australia,NA,NA,99999999,2234,44203,7/01/2021
7/01/2021,118,3,142657,118,114,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,1,44203,7/01/2021
7/01/2021,4984,54,4279578,4984,2802,1.14,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2128,44203,7/01/2021
7/01/2021,87,0,85462,87,69,17,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,18,44203,7/01/2021
7/01/2021,1265,6,1542176,1265,1234,19,0,0,0,5115451,2,Australia,Queensland,NA,36068882,25,44203,7/01/2021
7/01/2021,582,4,868956,582,568,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,10,44203,7/01/2021
7/01/2021,234,13,147692,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44203,7/01/2021
7/01/2021,20402,824,4065103,20402,19544,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,34,44203,7/01/2021
7/01/2021,874,9,648211,874,847,1,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,18,44203,7/01/2021
8/01/2021,28571,913,11852383,28571,25405,41.15,0,0,0,25459470,1,Australia,NA,NA,99999999,2253,44204,8/01/2021
8/01/2021,118,3,143567,118,114,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,1,44204,8/01/2021
8/01/2021,4995,54,4305690,4995,2802,1.15,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2139,44204,8/01/2021
8/01/2021,88,0,86165,88,69,17,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,19,44204,8/01/2021
8/01/2021,1274,6,1555273,1274,1239,22,0,0,0,5115451,2,Australia,Queensland,NA,36068882,29,44204,8/01/2021
8/01/2021,585,4,874438,585,569,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,12,44204,8/01/2021
8/01/2021,234,13,148097,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44204,8/01/2021
8/01/2021,20403,824,4088211,20403,19544,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,35,44204,8/01/2021
8/01/2021,874,9,650942,874,847,1,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,18,44204,8/01/2021
9/01/2021,28582,913,11928140,28582,25406,40.1,0,0,0,25459470,1,Australia,NA,NA,99999999,2263,44205,9/01/2021
9/01/2021,118,3,144958,118,114,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,1,44205,9/01/2021
9/01/2021,5001,54,4331336,5001,2802,1.1,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2145,44205,9/01/2021
9/01/2021,89,0,86753,89,69,17,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,20,44205,9/01/2021
9/01/2021,1274,6,1570057,1274,1239,21,0,0,0,5115451,2,Australia,Queensland,NA,36068882,29,44205,9/01/2021
9/01/2021,587,4,878711,587,568,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,15,44205,9/01/2021
9/01/2021,234,13,148887,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44205,9/01/2021
9/01/2021,20404,824,4116496,20404,19544,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,36,44205,9/01/2021
9/01/2021,875,9,650942,875,849,1,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,17,44205,9/01/2021
10/01/2021,28595,913,12004467,28595,25411,41.09,0,0,0,25459470,1,Australia,NA,NA,99999999,2271,44206,10/01/2021
10/01/2021,118,3,145725,118,114,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,1,44206,10/01/2021
10/01/2021,5007,54,4355099,5007,2802,1.09,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2151,44206,10/01/2021
10/01/2021,90,0,87492,90,69,19,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,21,44206,10/01/2021
10/01/2021,1274,6,1589209,1274,1241,20,0,0,0,5115451,2,Australia,Queensland,NA,36068882,27,44206,10/01/2021
10/01/2021,587,4,883694,587,568,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,15,44206,10/01/2021
10/01/2021,234,13,149659,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44206,10/01/2021
10/01/2021,20410,824,4139908,20410,19545,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,41,44206,10/01/2021
10/01/2021,875,9,653681,875,851,1,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,15,44206,10/01/2021
11/01/2021,28614,913,12079425,28614,25423,45.08,0,1,0,25459470,1,Australia,NA,NA,99999999,2278,44207,11/01/2021
11/01/2021,118,3,147506,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44207,11/01/2021
11/01/2021,5018,54,4373669,5018,2802,1.08,0,1,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2162,44207,11/01/2021
11/01/2021,90,0,88324,90,71,19,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,19,44207,11/01/2021
11/01/2021,1278,6,1608113,1278,1243,24,0,0,0,5115451,2,Australia,Queensland,NA,36068882,29,44207,11/01/2021
11/01/2021,588,4,889156,588,569,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,15,44207,11/01/2021
11/01/2021,234,13,150329,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44207,11/01/2021
11/01/2021,20411,824,4158568,20411,19551,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,36,44207,11/01/2021
11/01/2021,877,9,663760,877,851,1,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,17,44207,11/01/2021
12/01/2021,28634,913,12139602,28634,25429,47.36,0,1,0,25459470,1,Australia,NA,NA,99999999,2292,44208,12/01/2021
12/01/2021,118,3,148660,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44208,12/01/2021
12/01/2021,5034,54,4388407,5034,2802,2.36,0,1,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2178,44208,12/01/2021
12/01/2021,90,0,89317,90,71,19,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,19,44208,12/01/2021
12/01/2021,1281,6,1621595,1281,1243,25,0,0,0,5115451,2,Australia,Queensland,NA,36068882,32,44208,12/01/2021
12/01/2021,588,4,893844,588,569,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,15,44208,12/01/2021
12/01/2021,234,13,150946,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44208,12/01/2021
12/01/2021,20411,824,4176707,20411,19553,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,34,44208,12/01/2021
12/01/2021,878,9,670126,878,855,1,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,44208,12/01/2021
13/01/2021,28650,913,12209377,28650,25443,43.62,1,1,0,25459470,1,Australia,NA,NA,99999999,2294,44209,13/01/2021
13/01/2021,118,3,149505,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44209,13/01/2021
13/01/2021,5041,54,4409071,5041,2802,2.62,1,1,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2185,44209,13/01/2021
13/01/2021,91,0,90442,91,74,17,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,17,44209,13/01/2021
13/01/2021,1283,6,1642210,1283,1243,23,0,0,0,5115451,2,Australia,Queensland,NA,36068882,34,44209,13/01/2021
13/01/2021,590,4,899056,590,574,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,12,44209,13/01/2021
13/01/2021,234,13,151539,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44209,13/01/2021
13/01/2021,20414,824,4194615,20414,19559,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,31,44209,13/01/2021
13/01/2021,879,9,672939,879,855,1,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,15,44209,13/01/2021
14/01/2021,28658,913,12272547,28658,25450,47.38,1,1,0,25459470,1,Australia,NA,NA,99999999,2295,44210,14/01/2021
14/01/2021,118,3,149539,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44210,14/01/2021
14/01/2021,5043,54,4429508,5043,2802,2.38,1,1,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2187,44210,14/01/2021
14/01/2021,93,0,91376,93,74,19,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,19,44210,14/01/2021
14/01/2021,1287,6,1655271,1287,1245,25,0,0,0,5115451,2,Australia,Queensland,NA,36068882,36,44210,14/01/2021
14/01/2021,590,4,904906,590,575,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,11,44210,14/01/2021
14/01/2021,234,13,152112,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44210,14/01/2021
14/01/2021,20412,824,4211148,20412,19563,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,25,44210,14/01/2021
14/01/2021,881,9,678687,881,855,1,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,17,44210,14/01/2021
15/01/2021,28669,913,12327753,28669,25457,51.39,1,1,0,25459470,1,Australia,NA,NA,99999999,2299,44211,15/01/2021
15/01/2021,118,3,150609,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44211,15/01/2021
15/01/2021,5045,54,4445578,5045,2802,3.39,1,1,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2189,44211,15/01/2021
15/01/2021,93,0,92060,93,74,19,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,19,44211,15/01/2021
15/01/2021,1290,6,1666091,1290,1245,29,0,0,0,5115451,2,Australia,Queensland,NA,36068882,39,44211,15/01/2021
15/01/2021,591,4,911391,591,577,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,10,44211,15/01/2021
15/01/2021,234,13,152544,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44211,15/01/2021
15/01/2021,20414,824,4226158,20414,19566,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,24,44211,15/01/2021
15/01/2021,884,9,683322,884,857,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,18,44211,15/01/2021
16/01/2021,28689,913,12372409,28689,25470,47,2,0,0,25459470,1,Australia,NA,NA,99999999,2306,44212,16/01/2021
16/01/2021,118,3,150700,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44212,16/01/2021
16/01/2021,5057,54,4460152,5057,2802,3,1,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2201,44212,16/01/2021
16/01/2021,93,0,92757,93,74,14,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,19,44212,16/01/2021
16/01/2021,1291,6,1675612,1291,1248,29,1,0,0,5115451,2,Australia,Queensland,NA,36068882,37,44212,16/01/2021
16/01/2021,593,4,915555,593,577,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,12,44212,16/01/2021
16/01/2021,234,13,153196,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44212,16/01/2021
16/01/2021,20417,824,4241115,20417,19571,1,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,22,44212,16/01/2021
16/01/2021,886,9,683322,886,862,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,15,44212,16/01/2021
17/01/2021,28708,913,12405954,28708,25481,38,2,0,0,25459470,1,Australia,NA,NA,99999999,2314,44213,17/01/2021
17/01/2021,118,3,151196,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44213,17/01/2021
17/01/2021,5066,54,4472916,5066,2802,2,1,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2210,44213,17/01/2021
17/01/2021,93,0,93274,93,74,9,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,19,44213,17/01/2021
17/01/2021,1293,6,1681421,1293,1253,26,1,0,0,5115451,2,Australia,Queensland,NA,36068882,34,44213,17/01/2021
17/01/2021,593,4,918249,593,578,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,11,44213,17/01/2021
17/01/2021,234,13,153438,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44213,17/01/2021
17/01/2021,20424,824,4252138,20424,19574,1,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,26,44213,17/01/2021
17/01/2021,887,9,683322,887,864,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,44213,17/01/2021
18/01/2021,28721,913,12447974,28721,25497,33.94,2,0,0,25459470,1,Australia,NA,NA,99999999,2311,44214,18/01/2021
18/01/2021,118,3,151612,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44214,18/01/2021
18/01/2021,5074,54,4481689,5074,2802,1.94,1,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2218,44214,18/01/2021
18/01/2021,93,0,93774,93,86,7,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,7,44214,18/01/2021
18/01/2021,1294,6,1686594,1294,1255,24,1,0,0,5115451,2,Australia,Queensland,NA,36068882,33,44214,18/01/2021
18/01/2021,593,4,921083,593,578,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,11,44214,18/01/2021
18/01/2021,234,13,153692,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44214,18/01/2021
18/01/2021,20428,824,4266111,20428,19575,1,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,29,44214,18/01/2021
18/01/2021,887,9,693419,887,865,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,44214,18/01/2021
19/01/2021,28731,913,12488954,28731,25498,33.02,2,0,0,25459470,1,Australia,NA,NA,99999999,2320,44215,19/01/2021
19/01/2021,118,3,152116,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44215,19/01/2021
19/01/2021,5076,54,4492310,5076,2802,2.02,1,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2220,44215,19/01/2021
19/01/2021,95,0,94394,95,86,7,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,9,44215,19/01/2021
19/01/2021,1297,6,1693293,1297,1255,23,1,0,0,5115451,2,Australia,Queensland,NA,36068882,36,44215,19/01/2021
19/01/2021,593,4,923925,593,578,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,11,44215,19/01/2021
19/01/2021,234,13,154208,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44215,19/01/2021
19/01/2021,20430,824,4281685,20430,19576,1,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,30,44215,19/01/2021
19/01/2021,888,9,697023,888,865,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,14,44215,19/01/2021
20/01/2021,28740,913,12546647,28740,25510,35.98,1,0,0,25459470,1,Australia,NA,NA,99999999,2317,44216,20/01/2021
20/01/2021,118,3,152596,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44216,20/01/2021
20/01/2021,5079,54,4512269,5079,2802,1.98,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2223,44216,20/01/2021
20/01/2021,96,0,95046,96,86,9,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,10,44216,20/01/2021
20/01/2021,1299,6,1701283,1299,1258,25,1,0,0,5115451,2,Australia,Queensland,NA,36068882,35,44216,20/01/2021
20/01/2021,594,4,927680,594,584,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,6,44216,20/01/2021
20/01/2021,234,13,154427,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44216,20/01/2021
20/01/2021,20432,824,4301495,20432,19578,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,30,44216,20/01/2021
20/01/2021,888,9,701851,888,866,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,13,44216,20/01/2021
21/01/2021,28749,913,12594719,28749,25519,31.93,1,0,0,25459470,1,Australia,NA,NA,99999999,2317,44217,21/01/2021
21/01/2021,118,3,153036,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44217,21/01/2021
21/01/2021,5084,54,4524482,5084,2802,0.93,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2228,44217,21/01/2021
21/01/2021,96,0,95738,96,86,8,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,10,44217,21/01/2021
21/01/2021,1300,6,1708693,1300,1261,23,1,0,0,5115451,2,Australia,Queensland,NA,36068882,33,44217,21/01/2021
21/01/2021,596,4,931274,596,587,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,5,44217,21/01/2021
21/01/2021,234,13,154963,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44217,21/01/2021
21/01/2021,20433,824,4321565,20433,19579,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,30,44217,21/01/2021
21/01/2021,888,9,704968,888,868,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,11,44217,21/01/2021
22/01/2021,28755,913,12644281,28755,25527,33.64,1,0,0,25459470,1,Australia,NA,NA,99999999,2315,44218,22/01/2021
22/01/2021,118,3,153455,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44218,22/01/2021
22/01/2021,5083,54,4541913,5083,2802,2.64,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2227,44218,22/01/2021
22/01/2021,98,0,96629,98,90,8,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,8,44218,22/01/2021
22/01/2021,1303,6,1715747,1303,1261,23,1,0,0,5115451,2,Australia,Queensland,NA,36068882,36,44218,22/01/2021
22/01/2021,596,4,935333,596,587,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,5,44218,22/01/2021
22/01/2021,234,13,156041,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44218,22/01/2021
22/01/2021,20433,824,4338030,20433,19582,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,27,44218,22/01/2021
22/01/2021,890,9,707133,890,869,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,44218,22/01/2021
23/01/2021,28761,913,12681350,28761,25539,32.16,0,0,0,25459470,1,Australia,NA,NA,99999999,2309,44219,23/01/2021
23/01/2021,118,3,153693,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44219,23/01/2021
23/01/2021,5084,54,4553256,5084,2802,3.16,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2228,44219,23/01/2021
23/01/2021,98,0,97178,98,90,8,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,8,44219,23/01/2021
23/01/2021,1303,6,1720934,1303,1266,21,0,0,0,5115451,2,Australia,Queensland,NA,36068882,31,44219,23/01/2021
23/01/2021,596,4,938907,596,590,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,2,44219,23/01/2021
23/01/2021,234,13,156508,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44219,23/01/2021
23/01/2021,20436,824,4353741,20436,19583,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,29,44219,23/01/2021
23/01/2021,892,9,707133,892,872,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,11,44219,23/01/2021
24/01/2021,28766,913,12713317,28766,25550,26.12,0,0,0,25459470,1,Australia,NA,NA,99999999,2303,44220,24/01/2021
24/01/2021,118,3,153838,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44220,24/01/2021
24/01/2021,5087,54,4564600,5087,2802,3.12,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2231,44220,24/01/2021
24/01/2021,98,0,97607,98,90,8,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,8,44220,24/01/2021
24/01/2021,1303,6,1725570,1303,1272,15,0,0,0,5115451,2,Australia,Queensland,NA,36068882,25,44220,24/01/2021
24/01/2021,596,4,942185,596,591,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,1,44220,24/01/2021
24/01/2021,234,13,156742,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44220,24/01/2021
24/01/2021,20436,824,4365642,20436,19586,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,26,44220,24/01/2021
24/01/2021,894,9,707133,894,873,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,44220,24/01/2021
25/01/2021,28777,913,12748337,28777,25562,25,0,0,0,25459470,1,Australia,NA,NA,99999999,2302,44221,25/01/2021
25/01/2021,118,3,154027,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44221,25/01/2021
25/01/2021,5090,54,4573289,5090,2802,3,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2234,44221,25/01/2021
25/01/2021,98,0,98056,98,91,7,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,7,44221,25/01/2021
25/01/2021,1305,6,1729704,1305,1278,15,0,0,0,5115451,2,Australia,Queensland,NA,36068882,21,44221,25/01/2021
25/01/2021,596,4,944370,596,591,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,1,44221,25/01/2021
25/01/2021,234,13,156949,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44221,25/01/2021
25/01/2021,20442,824,4377448,20442,19591,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,27,44221,25/01/2021
25/01/2021,894,9,714494,894,873,0,0,0,0,2630557,2,Australia,Western Australia,NA,1f999f12,12,44221,25/01/2021
26/01/2021,28780,913,12778139,28780,25564,28,0,0,0,25459470,1,Australia,NA,NA,99999999,2303,44222,26/01/2021
26/01/2021,118,3,154284,118,115,0,0,0,0,428060,2,Australia,Australian Capital Territory,NA,f42f23e3,0,44222,26/01/2021
26/01/2021,5091,54,4581108,5091,2802,4,0,0,0,8117976,2,Australia,New South Wales,NA,5c4dd6e0,2235,44222,26/01/2021
26/01/2021,98,0,98716,98,91,7,0,0,0,245562,2,Australia,Northern Territory,NA,a079fdb2,7,44222,26/01/2021
26/01/2021,1305,6,1736013,1305,1278,17,0,0,0,5115451,2,Australia,Queensland,NA,36068882,21,44222,26/01/2021
26/01/2021,596,4,947023,596,592,0,0,0,0,1756494,2,Australia,South Australia,NA,165128d0,0,44222,26/01/2021
26/01/2021,234,13,157397,234,221,0,0,0,0,535500,2,Australia,Tasmania,NA,86525f8e,0,44222,26/01/2021
26/01/2021,20443,824,4389104,20443,19592,0,0,0,0,6629870,2,Australia,Victoria,NA,6c5dccdb,27,44222,26/01/2021
