date,state,state_abbrev,confirmed,confirmed_cum,deaths,deaths_cum,tests,tests_cum,positives,positives_cum,recovered,recovered_cum,hosp,hosp_cum,icu,icu_cum,vent,vent_cum,vaccines,vaccines_cum,positive_rate
20/11/2020,Victoria,VIC,0,20345,0,823,18474,3475749,0,20345,1,19524,-1,1,0,0,0,0,0,0,0
20/11/2020,Western Australia,WA,2,796,0,9,2156,529780,2,796,0,767,0,0,0,0,0,0,0,0,0.000927644
21/11/2020,Australian Capital Territory,ACT,0,115,0,3,361,116685,0,115,0,111,0,0,0,0,0,0,0,0,0
21/11/2020,New South Wales,NSW,10,4527,0,53,16329,3371596,10,4527,0,2802,1,3,0,0,0,0,0,0,0.000612407
21/11/2020,Northern Territory,NT,0,46,0,0,747,67566,0,46,0,39,0,7,0,0,0,0,0,0,0
21/11/2020,Queensland,QLD,2,1192,0,6,3565,1322370,2,1192,0,1171,2,13,0,0,0,0,0,0,0.00056101
21/11/2020,South Australia,SA,1,554,0,4,19205,650663,1,554,1,513,-1,1,0,0,0,0,0,0,5.20698E-05
21/11/2020,Tasmania,TAS,0,230,0,13,863,126054,0,230,0,217,0,0,0,0,0,0,0,0,0
21/11/2020,Victoria,VIC,0,20345,0,823,11333,3487082,0,20345,1,19525,0,1,0,0,0,0,0,0,0
21/11/2020,Western Australia,WA,1,797,0,9,0,529780,1,797,5,772,0,0,0,0,0,0,0,0,0
22/11/2020,Australian Capital Territory,ACT,0,115,0,3,242,116927,0,115,0,111,0,0,0,0,0,0,0,0,0
22/11/2020,New South Wales,NSW,11,4538,0,53,12012,3383608,11,4538,0,2802,-1,2,0,0,0,0,0,0,0.000915751
22/11/2020,Northern Territory,NT,0,46,0,0,397,67963,0,46,1,40,-1,6,0,0,0,0,0,0,0
22/11/2020,Queensland,QLD,1,1193,0,6,1819,1324189,1,1193,0,1171,-1,12,0,0,0,0,0,0,0.000549753
22/11/2020,South Australia,SA,1,555,0,4,16929,667592,1,555,1,514,0,1,0,0,0,0,0,0,5.90702E-05
22/11/2020,Tasmania,TAS,0,230,0,13,282,126336,0,230,0,217,0,0,0,0,0,0,0,0,0
22/11/2020,Victoria,VIC,0,20345,0,823,10530,3497612,0,20345,0,19525,0,1,0,0,0,0,0,0,0
22/11/2020,Western Australia,WA,2,799,0,9,0,529780,2,799,0,772,0,0,0,0,0,0,0,0,0
23/11/2020,Australian Capital Territory,ACT,0,115,0,3,379,117306,0,115,0,111,0,0,0,0,0,0,0,0,0
23/11/2020,New South Wales,NSW,4,4542,0,53,7836,3391444,4,4542,0,2802,0,2,0,0,0,0,0,0,0.000510465
23/11/2020,Northern Territory,NT,1,47,0,0,293,68256,1,47,1,41,0,6,0,0,0,0,0,0,0.003412969
23/11/2020,Queensland,QLD,3,1196,0,6,1872,1326061,3,1196,1,1172,-1,11,0,0,0,0,0,0,0.001602564
23/11/2020,South Australia,SA,1,556,0,4,8689,676281,1,556,0,514,0,1,0,0,0,0,0,0,0.000115088
23/11/2020,Tasmania,TAS,0,230,0,13,117,126453,0,230,0,217,0,0,0,0,0,0,0,0,0
23/11/2020,Victoria,VIC,0,20345,0,823,7261,3504873,0,20345,0,19525,0,1,0,0,0,0,0,0,0
23/11/2020,Western Australia,WA,5,804,0,9,6268,536048,5,804,2,774,0,0,0,0,0,0,0,0,0.000797703
24/11/2020,Australian Capital Territory,ACT,0,115,0,3,490,117796,0,115,0,111,0,0,0,0,0,0,0,0,0
24/11/2020,New South Wales,NSW,6,4548,0,53,6976,3398420,6,4548,0,2802,1,3,0,0,0,0,0,0,0.000860092
24/11/2020,Northern Territory,NT,0,47,0,0,594,68850,0,47,0,41,0,6,0,0,0,0,0,0,0
24/11/2020,Queensland,QLD,1,1197,0,6,5344,1331405,1,1197,0,1172,4,15,0,0,0,0,0,0,0.000187126
24/11/2020,South Australia,SA,2,558,0,4,6822,683103,2,558,0,514,0,1,0,0,0,0,0,0,0.000293169
24/11/2020,Tasmania,TAS,0,230,0,13,498,126951,0,230,0,217,0,0,0,0,0,0,0,0,0
24/11/2020,Victoria,VIC,0,20345,0,823,9960,3514833,0,20345,1,19526,0,1,0,0,0,0,0,0,0
24/11/2020,Western Australia,WA,4,808,0,9,3074,539122,4,808,0,774,0,0,0,0,0,0,0,0,0.001301236
25/11/2020,Australian Capital Territory,ACT,0,115,0,3,605,118401,0,115,0,111,0,0,0,0,0,0,0,0,0
25/11/2020,New South Wales,NSW,4,4552,0,53,16291,3414711,4,4552,0,2802,0,3,0,0,0,0,0,0,0.000245534
25/11/2020,Northern Territory,NT,2,49,0,0,538,69388,2,49,0,41,0,6,0,0,0,0,0,0,0.003717472
25/11/2020,Queensland,QLD,0,1197,0,6,5062,1336467,0,1197,5,1177,-1,14,0,0,0,0,0,0,0
25/11/2020,South Australia,SA,0,558,0,4,9403,692506,0,558,1,515,0,1,0,0,0,0,0,0,0
25/11/2020,Tasmania,TAS,0,230,0,13,575,127526,0,230,0,217,0,0,0,0,0,0,0,0,0
25/11/2020,Victoria,VIC,0,20345,0,823,16409,3531242,0,20345,0,19526,-1,0,0,0,0,0,0,0,0
25/11/2020,Western Australia,WA,2,810,0,9,2704,541826,2,810,0,774,0,0,0,0,0,0,0,0,0.000739645
26/11/2020,Australian Capital Territory,ACT,0,115,0,3,419,118820,0,115,1,112,0,0,0,0,0,0,0,0,0
26/11/2020,New South Wales,NSW,0,4552,0,53,14885,3429596,0,4552,0,2802,0,3,0,0,0,0,0,0,0
26/11/2020,Northern Territory,NT,0,49,0,0,366,69754,0,49,0,41,0,6,0,0,0,0,0,0,0
26/11/2020,Queensland,QLD,0,1197,0,6,5216,1341683,0,1197,0,1177,0,14,0,0,0,0,0,0,0
26/11/2020,South Australia,SA,1,559,0,4,9704,702210,1,559,4,519,0,1,0,0,0,0,0,0,0.00010305
26/11/2020,Tasmania,TAS,0,230,0,13,485,128011,0,230,0,217,0,0,0,0,0,0,0,0,0
26/11/2020,Victoria,VIC,0,20345,0,823,12862,3544104,0,20345,0,19526,0,0,0,0,0,0,0,0,0
26/11/2020,Western Australia,WA,7,817,0,9,2135,543961,7,817,2,776,0,0,0,0,0,0,0,0,0.003278689
27/11/2020,Australian Capital Territory,ACT,1,116,0,3,451,119271,1,116,0,112,0,0,0,0,0,0,0,0,0.002217295
27/11/2020,New South Wales,NSW,4,4556,0,53,14758,3444354,4,4556,0,2802,-1,2,0,0,0,0,0,0,0.000271039
27/11/2020,Northern Territory,NT,3,52,0,0,413,70167,3,52,0,41,0,6,0,0,0,0,0,0,0.007263923
27/11/2020,Queensland,QLD,1,1198,0,6,3616,1345299,1,1198,1,1178,-1,13,0,0,0,0,0,0,0.000276549
27/11/2020,South Australia,SA,1,560,0,4,12322,714532,1,560,13,532,0,1,0,0,0,0,0,0,8.11557E-05
27/11/2020,Tasmania,TAS,0,230,0,13,351,128362,0,230,0,217,0,0,0,0,0,0,0,0,0
27/11/2020,Victoria,VIC,0,20345,0,823,9828,3553932,0,20345,0,19526,0,0,0,0,0,0,0,0,0
27/11/2020,Western Australia,WA,0,817,0,9,2737,546698,0,817,2,778,0,0,0,0,0,0,0,0,0
28/11/2020,Australian Capital Territory,ACT,1,117,0,3,416,119687,1,117,0,112,0,0,0,0,0,0,0,0,0.002403846
28/11/2020,New South Wales,NSW,8,4564,0,53,12106,3456460,8,4564,0,2802,0,2,0,0,0,0,0,0,0.000660829
28/11/2020,Northern Territory,NT,0,52,0,0,338,70505,0,52,0,41,0,6,0,0,0,0,0,0,0
28/11/2020,Queensland,QLD,1,1199,0,6,3607,1348906,1,1199,2,1180,0,13,0,0,0,0,0,0,0.000277239
28/11/2020,South Australia,SA,1,561,0,4,3840,718372,1,561,6,538,0,1,0,0,0,0,0,0,0.000260417
28/11/2020,Tasmania,TAS,0,230,0,13,333,128695,0,230,0,217,0,0,0,0,0,0,0,0,0
28/11/2020,Victoria,VIC,0,20345,0,823,9403,3563335,0,20345,0,19526,0,0,0,0,0,0,0,0,0
28/11/2020,Western Australia,WA,0,817,0,9,0,546698,0,817,6,784,0,0,0,0,0,0,0,0,0
29/11/2020,Australian Capital Territory,ACT,0,117,0,3,232,119919,0,117,0,112,0,0,0,0,0,0,0,0,0
29/11/2020,New South Wales,NSW,4,4568,0,53,10256,3466716,4,4568,0,2802,0,2,0,0,0,0,0,0,0.000390016
29/11/2020,Northern Territory,NT,0,52,0,0,330,70835,0,52,0,41,0,6,0,0,0,0,0,0,0
29/11/2020,Queensland,QLD,2,1201,0,6,2666,1351572,2,1201,1,1181,0,13,0,0,0,0,0,0,0.000750188
29/11/2020,South Australia,SA,0,561,0,4,3425,721797,0,561,2,540,-1,0,0,0,0,0,0,0,0
29/11/2020,Tasmania,TAS,0,230,0,13,220,128915,0,230,0,217,0,0,0,0,0,0,0,0,0
29/11/2020,Victoria,VIC,0,20345,0,823,5905,3569240,0,20345,0,19526,0,0,0,0,0,0,0,0,0
29/11/2020,Western Australia,WA,1,818,0,9,0,546698,1,818,1,785,0,0,0,0,0,0,0,0,0
30/11/2020,Australian Capital Territory,ACT,0,117,0,3,275,120194,0,117,0,112,0,0,0,0,0,0,0,0,0
30/11/2020,New South Wales,NSW,9,4577,0,53,6106,3472822,9,4577,0,2802,1,3,0,0,0,0,0,0,0.00147396
30/11/2020,Northern Territory,NT,0,52,0,0,177,71012,0,52,0,41,0,6,0,0,0,0,0,0,0
30/11/2020,Queensland,QLD,1,1202,0,6,1749,1353321,1,1202,3,1184,0,13,0,0,0,0,0,0,0.000571755
30/11/2020,South Australia,SA,1,562,0,4,4234,726031,1,562,4,544,0,0,0,0,0,0,0,0,0.000236183
30/11/2020,Tasmania,TAS,0,230,0,13,145,129060,0,230,0,217,0,0,0,0,0,0,0,0,0
30/11/2020,Victoria,VIC,0,20345,1,824,5030,3574270,0,20345,-1,19525,0,0,0,0,0,0,0,0,0
30/11/2020,Western Australia,WA,0,818,0,9,6811,553509,0,818,3,788,0,0,0,0,0,0,0,0,0
1/12/2020,Australian Capital Territory,ACT,0,117,0,3,507,120701,0,117,0,112,0,0,0,0,0,0,0,0,0
1/12/2020,New South Wales,NSW,5,4582,0,53,6635,3479457,5,4582,0,2802,0,3,0,0,0,0,0,0,0.00075358
1/12/2020,Northern Territory,NT,1,53,0,0,357,71369,1,53,5,46,1,7,0,0,0,0,0,0,0.00280112
1/12/2020,Queensland,QLD,0,1202,0,6,3678,1356999,0,1202,0,1184,-2,11,0,0,0,0,0,0,0
1/12/2020,South Australia,SA,0,562,0,4,6531,732562,0,562,3,547,0,0,0,0,0,0,0,0,0
1/12/2020,Tasmania,TAS,0,230,0,13,284,129344,0,230,0,217,0,0,0,0,0,0,0,0,0
1/12/2020,Victoria,VIC,0,20345,0,824,6874,3581144,0,20345,0,19525,0,0,0,0,0,0,0,0,0
1/12/2020,Western Australia,WA,3,821,0,9,2252,555761,3,821,1,789,0,0,0,0,0,0,0,0,0.001332149
2/12/2020,Australian Capital Territory,ACT,0,117,0,3,412,121113,0,117,0,112,0,0,0,0,0,0,0,0,0
2/12/2020,New South Wales,NSW,6,4588,0,53,13237,3492694,6,4588,0,2802,0,3,0,0,0,0,0,0,0.000453275
2/12/2020,Northern Territory,NT,0,53,0,0,586,71955,0,53,0,46,0,7,0,0,0,0,0,0,0
2/12/2020,Queensland,QLD,3,1205,0,6,4581,1361580,3,1205,2,1186,0,11,0,0,0,0,0,0,0.000654879
2/12/2020,South Australia,SA,0,562,0,4,6737,739299,0,562,1,548,0,0,0,0,0,0,0,0,0
2/12/2020,Tasmania,TAS,0,230,0,13,576,129920,0,230,0,217,0,0,0,0,0,0,0,0,0
2/12/2020,Victoria,VIC,0,20345,0,824,12177,3593321,0,20345,0,19525,0,0,0,0,0,0,0,0,0
2/12/2020,Western Australia,WA,2,823,0,9,2800,558561,2,823,6,795,0,0,0,0,0,0,0,0,0.000714286
3/12/2020,Australian Capital Territory,ACT,0,117,0,3,421,121534,0,117,0,112,0,0,0,0,0,0,0,0,0
3/12/2020,New South Wales,NSW,10,4598,0,53,13306,3506000,10,4598,0,2802,1,4,0,0,0,0,0,0,0.000751541
3/12/2020,Northern Territory,NT,6,59,0,0,364,72319,6,59,0,46,6,13,0,0,0,0,0,0,0.016483516
3/12/2020,Queensland,QLD,1,1206,0,6,3778,1365358,1,1206,1,1187,-2,9,0,0,0,0,0,0,0.00026469
3/12/2020,South Australia,SA,0,562,0,4,4541,743840,0,562,1,549,0,0,0,0,0,0,0,0,0
3/12/2020,Tasmania,TAS,0,230,0,13,405,130325,0,230,0,217,0,0,0,0,0,0,0,0,0
3/12/2020,Victoria,VIC,0,20345,0,824,10094,3603415,0,20345,0,19525,0,0,0,0,0,0,0,0,0
3/12/2020,Western Australia,WA,0,823,0,9,2858,561419,0,823,3,798,0,0,0,0,0,0,0,0,0
4/12/2020,Australian Capital Territory,ACT,0,117,0,3,522,122056,0,117,0,112,0,0,0,0,0,0,0,0,0
4/12/2020,New South Wales,NSW,5,4603,0,53,11128,3517128,5,4603,0,2802,0,4,0,0,0,0,0,0,0.000449317
4/12/2020,Northern Territory,NT,0,59,0,0,461,72780,0,59,0,46,0,13,0,0,0,0,0,0,0
4/12/2020,Queensland,QLD,2,1208,0,6,3309,1368667,2,1208,3,1190,1,10,0,0,0,0,0,0,0.000604412
4/12/2020,South Australia,SA,0,562,0,4,3548,747388,0,562,2,551,0,0,0,0,0,0,0,0,0
4/12/2020,Tasmania,TAS,0,230,0,13,368,130693,0,230,0,217,0,0,0,0,0,0,0,0,0
4/12/2020,Victoria,VIC,0,20345,0,824,8784,3612199,0,20345,0,19525,0,0,0,0,0,0,0,0,0
4/12/2020,Western Australia,WA,2,825,0,9,2338,563757,2,825,4,802,0,0,0,0,0,0,0,0,0.000855432
5/12/2020,Australian Capital Territory,ACT,0,117,0,3,334,122390,0,117,1,113,0,0,0,0,0,0,0,0,0
5/12/2020,New South Wales,NSW,2,4605,0,53,11953,3529081,2,4605,0,2802,1,5,0,0,0,0,0,0,0.000167322
5/12/2020,Northern Territory,NT,0,59,0,0,244,73024,0,59,0,46,0,13,0,0,0,0,0,0,0
5/12/2020,Queensland,QLD,2,1210,0,6,2977,1371644,2,1210,1,1191,0,10,0,0,0,0,0,0,0.000671817
5/12/2020,South Australia,SA,0,562,0,4,3251,750639,0,562,2,553,0,0,0,0,0,0,0,0,0
5/12/2020,Tasmania,TAS,0,230,0,13,537,131230,0,230,0,217,0,0,0,0,0,0,0,0,0
5/12/2020,Victoria,VIC,0,20345,0,824,7670,3619869,0,20345,0,19525,0,0,0,0,0,0,0,0,0
5/12/2020,Western Australia,WA,3,828,0,9,0,563757,3,828,3,805,0,0,0,0,0,0,0,0,0
6/12/2020,Australian Capital Territory,ACT,0,117,0,3,181,122571,0,117,0,113,0,0,0,0,0,0,0,0,0
6/12/2020,New South Wales,NSW,5,4610,0,53,9827,3538908,5,4610,0,2802,0,5,0,0,0,0,0,0,0.000508802
6/12/2020,Northern Territory,NT,0,59,0,0,297,73321,0,59,0,46,0,13,0,0,0,0,0,0,0
6/12/2020,Queensland,QLD,2,1212,0,6,2121,1373765,2,1212,0,1191,1,11,0,0,0,0,0,0,0.000942951
6/12/2020,South Australia,SA,0,562,0,4,2117,752756,0,562,0,553,0,0,0,0,0,0,0,0,0
6/12/2020,Tasmania,TAS,0,230,0,13,166,131396,0,230,0,217,0,0,0,0,0,0,0,0,0
6/12/2020,Victoria,VIC,0,20345,0,824,8377,3628246,0,20345,0,19525,0,0,0,0,0,0,0,0,0
6/12/2020,Western Australia,WA,2,830,0,9,0,563757,2,830,3,808,0,0,0,0,0,0,0,0,0
7/12/2020,Australian Capital Territory,ACT,0,117,0,3,198,122769,0,117,0,113,0,0,0,0,0,0,0,0,0
7/12/2020,New South Wales,NSW,4,4614,0,53,6226,3545134,4,4614,0,2802,-1,4,0,0,0,0,0,0,0.000642467
7/12/2020,Northern Territory,NT,0,59,0,0,310,73631,0,59,0,46,0,13,0,0,0,0,0,0,0
7/12/2020,Queensland,QLD,3,1215,0,6,1325,1375090,3,1215,0,1191,5,16,0,0,0,0,0,0,0.002264151
7/12/2020,South Australia,SA,0,562,0,4,1405,754161,0,562,3,556,0,0,0,0,0,0,0,0,0
7/12/2020,Tasmania,TAS,0,230,0,13,169,131565,0,230,0,217,0,0,0,0,0,0,0,0,0
7/12/2020,Victoria,VIC,0,20345,0,824,4912,3633158,0,20345,0,19525,0,0,0,0,0,0,0,0,0
7/12/2020,Western Australia,WA,0,830,0,9,7488,571245,0,830,0,808,0,0,0,0,0,0,0,0,0
8/12/2020,Australian Capital Territory,ACT,0,117,0,3,584,123353,0,117,0,113,0,0,0,0,0,0,0,0,0
8/12/2020,New South Wales,NSW,6,4620,0,53,6040,3551174,6,4620,0,2802,-1,3,0,0,0,0,0,0,0.000993377
8/12/2020,Northern Territory,NT,2,61,0,0,280,73911,2,61,1,47,0,13,0,0,0,0,0,0,0.007142857
8/12/2020,Queensland,QLD,6,1221,0,6,3164,1378254,6,1221,0,1191,5,21,0,0,0,0,0,0,0.001896334
8/12/2020,South Australia,SA,0,562,0,4,2442,756603,0,562,2,558,0,0,0,0,0,0,0,0,0
8/12/2020,Tasmania,TAS,0,230,0,13,484,132049,0,230,0,217,0,0,0,0,0,0,0,0,0
8/12/2020,Victoria,VIC,0,20345,0,824,7043,3640201,0,20345,0,19525,0,0,0,0,0,0,0,0,0
8/12/2020,Western Australia,WA,1,831,0,9,2521,573766,1,831,2,810,0,0,0,0,0,0,0,0,0.000396668
9/12/2020,Australian Capital Territory,ACT,0,117,0,3,579,123932,0,117,1,114,0,0,0,0,0,0,0,0,0
9/12/2020,New South Wales,NSW,2,4622,0,53,13970,3565144,2,4622,0,2802,0,3,0,0,0,0,0,0,0.000143164
9/12/2020,Northern Territory,NT,0,61,0,0,368,74279,0,61,5,52,-4,9,0,0,0,0,0,0,0
9/12/2020,Queensland,QLD,0,1221,0,6,3898,1382152,0,1221,0,1191,-1,20,0,0,0,0,0,0,0
9/12/2020,South Australia,SA,0,562,0,4,2742,759345,0,562,0,558,0,0,0,0,0,0,0,0,0
9/12/2020,Tasmania,TAS,3,233,0,13,490,132539,3,233,0,217,0,0,0,0,0,0,0,0,0.006122449
9/12/2020,Victoria,VIC,0,20345,0,824,11578,3651779,0,20345,0,19525,0,0,0,0,0,0,0,0,0
9/12/2020,Western Australia,WA,1,832,0,9,2907,576673,1,832,0,810,0,0,0,0,0,0,0,0,0.000343997
10/12/2020,Australian Capital Territory,ACT,0,117,0,3,566,124498,0,117,0,114,0,0,0,0,0,0,0,0,0
10/12/2020,New South Wales,NSW,2,4624,0,53,14508,3579652,2,4624,0,2802,0,3,0,0,0,0,0,0,0.000137855
10/12/2020,Northern Territory,NT,1,62,0,0,325,74604,1,62,0,52,1,10,0,0,0,0,0,0,0.003076923
10/12/2020,Queensland,QLD,4,1225,0,6,3525,1385677,4,1225,5,1196,2,22,0,0,0,0,0,0,0.001134752
10/12/2020,South Australia,SA,0,562,0,4,3237,762582,0,562,0,558,0,0,0,0,0,0,0,0,0
10/12/2020,Tasmania,TAS,1,234,0,13,776,133315,1,234,0,217,3,3,0,0,0,0,0,0,0.00128866
10/12/2020,Victoria,VIC,0,20345,0,824,11625,3663404,0,20345,0,19525,0,0,0,0,0,0,0,0,0
10/12/2020,Western Australia,WA,0,832,0,9,2699,579372,0,832,1,811,0,0,0,0,0,0,0,0,0
11/12/2020,Australian Capital Territory,ACT,0,117,0,3,506,125004,0,117,0,114,0,0,0,0,0,0,0,0,0
11/12/2020,New South Wales,NSW,9,4633,0,53,11622,3591274,9,4633,0,2802,0,3,0,0,0,0,0,0,0.000774393
11/12/2020,Northern Territory,NT,0,62,0,0,500,75104,0,62,0,52,0,10,0,0,0,0,0,0,0
11/12/2020,Queensland,QLD,0,1225,0,6,3308,1388985,0,1225,1,1197,0,22,0,0,0,0,0,0,0
11/12/2020,South Australia,SA,0,562,0,4,2551,765133,0,562,0,558,0,0,0,0,0,0,0,0,0
11/12/2020,Tasmania,TAS,0,234,0,13,365,133680,0,234,0,217,0,3,0,0,0,0,0,0,0
11/12/2020,Victoria,VIC,0,20345,0,824,9760,3673164,0,20345,0,19525,0,0,0,0,0,0,0,0,0
11/12/2020,Western Australia,WA,2,834,0,9,2194,581566,2,834,2,813,0,0,0,0,0,0,0,0,0.000911577
12/12/2020,Australian Capital Territory,ACT,0,117,0,3,242,125246,0,117,0,114,0,0,0,0,0,0,0,0,0
12/12/2020,New South Wales,NSW,6,4639,0,53,10214,3601488,6,4639,0,2802,1,4,0,0,0,0,0,0,0.000587429
12/12/2020,Northern Territory,NT,0,62,0,0,297,75401,0,62,0,52,0,10,0,0,0,0,0,0,0
12/12/2020,Queensland,QLD,1,1226,0,6,3216,1392201,1,1226,2,1199,1,23,0,0,0,0,0,0,0.000310945
12/12/2020,South Australia,SA,0,562,0,4,2160,767293,0,562,0,558,0,0,0,0,0,0,0,0,0
12/12/2020,Tasmania,TAS,0,234,0,13,525,134205,0,234,0,217,0,3,0,0,0,0,0,0,0
12/12/2020,Victoria,VIC,5,20350,0,824,8737,3681901,5,20350,0,19525,0,0,0,0,0,0,0,0,0.000572279
12/12/2020,Western Australia,WA,1,835,0,9,0,581566,1,835,2,815,0,0,0,0,0,0,0,0,0
13/12/2020,Australian Capital Territory,ACT,0,117,0,3,223,125469,0,117,0,114,0,0,0,0,0,0,0,0,0
13/12/2020,New South Wales,NSW,3,4642,0,53,9133,3610621,3,4642,0,2802,-2,2,0,0,0,0,0,0,0.000328479
13/12/2020,Northern Territory,NT,0,62,0,0,332,75733,0,62,0,52,1,11,0,0,0,0,0,0,0
13/12/2020,Queensland,QLD,0,1226,0,6,2846,1395047,0,1226,3,1202,-2,21,0,0,0,0,0,0,0
13/12/2020,South Australia,SA,0,562,0,4,1635,768928,0,562,0,558,0,0,0,0,0,0,0,0,0
13/12/2020,Tasmania,TAS,0,234,0,13,291,134496,0,234,0,217,-3,0,0,0,0,0,0,0,0
13/12/2020,Victoria,VIC,1,20351,0,824,6233,3688134,1,20351,0,19525,0,0,0,0,0,0,0,0,0.000160436
13/12/2020,Western Australia,WA,1,836,0,9,0,581566,1,836,1,816,0,0,0,0,0,0,0,0,0
14/12/2020,Australian Capital Territory,ACT,0,117,0,3,243,125712,0,117,0,114,0,0,0,0,0,0,0,0,0
14/12/2020,New South Wales,NSW,3,4645,0,53,6173,3616794,3,4645,0,2802,1,3,1,1,0,0,0,0,0.000485987
14/12/2020,Northern Territory,NT,2,64,0,0,234,75967,2,64,6,58,-5,6,0,0,0,0,0,0,0.008547009
14/12/2020,Queensland,QLD,1,1227,0,6,1463,1396510,1,1227,1,1203,-2,19,0,0,0,0,0,0,0.000683527
14/12/2020,South Australia,SA,1,563,0,4,1233,770161,1,563,0,558,0,0,0,0,0,0,0,0,0.00081103
14/12/2020,Tasmania,TAS,0,234,0,13,285,134781,0,234,0,217,0,0,0,0,0,0,0,0,0
14/12/2020,Victoria,VIC,1,20352,0,824,5024,3693158,1,20352,0,19525,0,0,0,0,0,0,0,0,0.000199045
14/12/2020,Western Australia,WA,1,837,0,9,5974,587540,1,837,2,818,0,0,0,0,0,0,0,0,0.000167392
15/12/2020,Australian Capital Territory,ACT,0,117,0,3,647,126359,0,117,0,114,0,0,0,0,0,0,0,0,0
15/12/2020,New South Wales,NSW,5,4650,0,53,5333,3622127,5,4650,0,2802,1,4,0,1,0,0,0,0,0.000937559
15/12/2020,Northern Territory,NT,2,66,0,0,370,76337,2,66,0,58,2,8,0,0,0,0,0,0,0.005405405
15/12/2020,Queensland,QLD,1,1228,0,6,1744,1398254,1,1228,1,1204,0,19,0,0,0,0,0,0,0.000573394
15/12/2020,South Australia,SA,0,563,0,4,1587,771748,0,563,1,559,0,0,0,0,0,0,0,0,0
15/12/2020,Tasmania,TAS,0,234,0,13,513,135294,0,234,0,217,0,0,0,0,0,0,0,0,0
15/12/2020,Victoria,VIC,-1,20351,0,824,8296,3701454,-1,20351,-1,19524,0,0,0,0,0,0,0,0,-0.00012054
15/12/2020,Western Australia,WA,1,838,0,9,2216,589756,1,838,3,821,0,0,0,0,0,0,0,0,0.000451264
16/12/2020,Australian Capital Territory,ACT,0,117,0,3,518,126877,0,117,0,114,0,0,0,0,0,0,0,0,0
16/12/2020,New South Wales,NSW,7,4657,0,53,11922,3634049,7,4657,0,2802,0,4,0,1,0,0,0,0,0.00058715
16/12/2020,Northern Territory,NT,0,66,0,0,526,76863,0,66,0,58,-1,7,0,0,0,0,0,0,0
16/12/2020,Queensland,QLD,1,1229,0,6,3546,1401800,1,1229,0,1204,-2,17,0,0,0,0,0,0,0.000282008
16/12/2020,South Australia,SA,0,563,0,4,2781,774529,0,563,0,559,0,0,0,0,0,0,0,0,0
16/12/2020,Tasmania,TAS,0,234,0,13,514,135808,0,234,0,217,0,0,0,0,0,0,0,0,0
16/12/2020,Victoria,VIC,0,20351,0,824,9711,3711165,0,20351,0,19524,0,0,0,0,0,0,0,0,0
16/12/2020,Western Australia,WA,4,842,0,9,2453,592209,4,842,0,821,0,0,0,0,0,0,0,0,0.001630656
17/12/2020,Australian Capital Territory,ACT,0,117,0,3,331,127208,0,117,0,114,0,0,0,0,0,0,0,0,0
17/12/2020,New South Wales,NSW,9,4666,0,53,10583,3644632,9,4666,0,2802,1,5,0,1,0,0,0,0,0.00085042
17/12/2020,Northern Territory,NT,2,68,0,0,256,77119,2,68,1,59,2,9,0,0,0,0,0,0,0.0078125
17/12/2020,Queensland,QLD,1,1230,0,6,2993,1404793,1,1230,5,1209,-2,15,0,0,0,0,0,0,0.000334113
17/12/2020,South Australia,SA,0,563,0,4,1988,776517,0,563,0,559,0,0,0,0,0,0,0,0,0
17/12/2020,Tasmania,TAS,0,234,0,13,512,136320,0,234,0,217,0,0,0,0,0,0,0,0,0
17/12/2020,Victoria,VIC,0,20351,0,824,9477,3720642,0,20351,0,19524,0,0,0,0,0,0,0,0,0
17/12/2020,Western Australia,WA,1,843,0,9,2458,594667,1,843,0,821,0,0,0,0,0,0,0,0,0.000406835
18/12/2020,Australian Capital Territory,ACT,0,117,0,3,441,127649,0,117,0,114,0,0,0,0,0,0,0,0,0
18/12/2020,New South Wales,NSW,16,4682,0,53,7531,3652163,16,4682,0,2802,-2,3,-1,0,0,0,0,0,0.002124552
18/12/2020,Northern Territory,NT,0,68,0,0,441,77560,0,68,0,59,1,10,0,0,0,0,0,0,0
18/12/2020,Queensland,QLD,3,1233,0,6,3272,1408065,3,1233,5,1214,-4,11,0,0,0,0,0,0,0.00091687
18/12/2020,South Australia,SA,0,563,0,4,1868,778385,0,563,0,559,0,0,0,0,0,0,0,0,0
18/12/2020,Tasmania,TAS,0,234,0,13,184,136504,0,234,0,217,0,0,0,0,0,0,0,0,0
18/12/2020,Victoria,VIC,1,20352,0,824,7570,3728212,1,20352,0,19524,0,0,0,0,0,0,0,0,0.0001321
18/12/2020,Western Australia,WA,1,844,0,9,1704,596371,1,844,0,821,0,0,0,0,0,0,0,0,0.000586854
19/12/2020,Australian Capital Territory,ACT,0,117,0,3,767,128416,0,117,0,114,0,0,0,0,0,0,0,0,0
19/12/2020,New South Wales,NSW,30,4712,0,53,12374,3664537,30,4712,0,2802,0,3,0,0,0,0,0,0,0.002424438
19/12/2020,Northern Territory,NT,3,71,0,0,207,77767,3,71,0,59,2,12,0,0,0,0,0,0,0.014492754
19/12/2020,Queensland,QLD,-1,1232,0,6,3928,1411993,-1,1232,0,1214,-1,10,0,0,0,0,0,0,-0.000254582
19/12/2020,South Australia,SA,0,563,0,4,2347,780732,0,563,0,559,0,0,0,0,0,0,0,0,0
19/12/2020,Tasmania,TAS,0,234,0,13,468,136972,0,234,0,217,0,0,0,0,0,0,0,0,0
